time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z,torque_updated,wall_lag_ms
9.990000000000007763e-01,-2.473071739999999907e-01,2.789846109999999935e-01,-1.621866934000000038e+00,-6.618143859999999767e-01,4.096964579999999856e-01,6.204219939999999767e-01,-2.398886241955932863e-01,2.792925482412737526e-01,-1.642760623049352331e+00,-5.621079793610727071e-01,4.382294244152316054e-01,5.239787931226443929e-01,-6.356233899999999548e-02,2.591533000000000031e-03,4.364084800000000292e-02,-1.879229689999999953e-01,4.570860999999999848e-03,1.824194239999999967e-01,-5.190896886690715001e-02,7.515850396821376241e-03,1.053837435103575915e-02,9.572469954875373332e-03,7.223272310682765651e-02,-7.255988225170774061e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.881698310375213623e-02,6.403410077098271591e-01,-2.488508217530950237e-02,5.403410084782944711e-01,6.427359142234567724e-01,-1.464830453424210109e-02,5.455991898588624656e-01,0.000000000000000000e+00,2.241991881979629397e+03
1.000000000000000666e+00,-2.473707380000000067e-01,2.789872010000000180e-01,-1.621823320000000068e+00,-6.620022749999999734e-01,4.097010569999999796e-01,6.206043770000000404e-01,-2.399405784992300894e-01,2.793000921777296086e-01,-1.642750040628579988e+00,-5.620985795294142218e-01,4.383017438253903331e-01,5.239717048951925138e-01,-6.356651400000000451e-02,2.588280000000000095e-03,4.358636500000000191e-02,-1.878539610000000137e-01,4.627870000000000074e-03,1.823457679999999914e-01,-5.195430363680859920e-02,7.543936455878860053e-03,1.058242077239484290e-02,9.399831658454501845e-03,7.231941015873015466e-02,-7.088227451867784405e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.045199602842330933e-02,6.403366043368688976e-01,-2.493469204999572073e-02,5.403366050708040547e-01,6.427387434221090157e-01,-1.467851540847994914e-02,5.456071126780643876e-01,0.000000000000000000e+00,2.243009893980342895e+03
1.001000000000000556e+00,-2.474343069999999922e-01,2.789897869999999891e-01,-1.621779760999999986e+00,-6.621900939999999514e-01,4.097057130000000269e-01,6.207866850000000047e-01,-2.399925781039197459e-01,2.793076642994878345e-01,-1.642739413994820818e+00,-5.620893528314956367e-01,4.383741499606678138e-01,5.239647849011047631e-01,-6.357051099999999622e-02,2.585022000000000188e-03,4.353174600000000311e-02,-1.877843409999999935e-01,4.684861999999999707e-03,1.822715089999999982e-01,-5.199960468966340066e-02,7.572121758251587620e-03,1.062663375926989513e-02,9.226697918593068648e-03,7.240613527749618916e-02,-6.919994087714667619e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,3.940709697781130672e+01,3.593380097299814224e-01,6.403321919784900063e-01,-2.498430094284974021e-02,5.403321932299455232e-01,6.427415729930070487e-01,-1.470875841476252006e-02,5.456150238055721413e-01,0.000000000000000000e+00,2.244423476979136467e+03
1.002000000000000446e+00,-2.474978790000000040e-01,2.789923710000000168e-01,-1.621736257000000014e+00,-6.623778430000000217e-01,4.097104269999999882e-01,6.209689200000000353e-01,-2.400446229762044359e-01,2.793152647060868632e-01,-1.642728742982239920e+00,-5.620802997561406000e-01,4.384466428614924860e-01,5.239580336066452793e-01,-6.357452199999999443e-02,2.581763999999999847e-03,4.347712000000000104e-02,-1.877146719999999991e-01,4.741849999999999711e-03,1.821971930000000073e-01,-5.204487228468405308e-02,7.600406599041451515e-03,1.067101258088479394e-02,9.053075355074803598e-03,7.249290082465682794e-02,-6.751294459531933904e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.648899680934846401e-01,6.403277710950173729e-01,-2.503390760724234776e-02,5.403277717838335104e-01,6.427444029493073474e-01,-1.473903354909895241e-02,5.456229231944302871e-01,0.000000000000000000e+00,2.249368244025390595e+03
1.003000000000000336e+00,-2.475614560000000131e-01,2.789949509999999910e-01,-1.621692807000000069e+00,-6.625655230000000451e-01,4.097151969999999754e-01,6.211510799999999666e-01,-2.400967130828860763e-01,2.793228934973612798e-01,-1.642718027425735583e+00,-5.620714207855347366e-01,4.385192225706607827e-01,5.239514514717346083e-01,-6.357854500000000020e-02,2.578506999999999848e-03,4.342248800000000214e-02,-1.876449530000000032e-01,4.798835999999999900e-03,1.821228199999999908e-01,-5.209010668164511249e-02,7.628791274399286497e-03,1.071555650443943401e-02,8.878970605917088990e-03,7.257970916830597252e-02,-6.582134910663879276e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.993999704718589783e-02,6.403233413257031215e-01,-2.508351340912723729e-02,5.403233421582693818e-01,6.427472333044617070e-01,-1.476934080737283411e-02,5.456308107982160704e-01,0.000000000000000000e+00,2.252071905008051544e+03
1.004000000000000226e+00,-2.476250359999999928e-01,2.789975279999999946e-01,-1.621649412000000012e+00,-6.627531330000000498e-01,4.097200240000000160e-01,6.213331650000000206e-01,-2.401488483910269589e-01,2.793305507734428206e-01,-1.642707267160940399e+00,-5.620627163952076621e-01,4.385918891333437930e-01,5.239450389499339389e-01,-6.358258199999999860e-02,2.575251000000000189e-03,4.336785099999999893e-02,-1.875751860000000049e-01,4.855817999999999593e-03,1.820483900000000044e-01,-5.213530814087135451e-02,7.657276081530770169e-03,1.076026479516331395e-02,8.704390327107094233e-03,7.266656268301514843e-02,-6.412521800722571601e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.229803405702114105e-02,6.403189028228797319e-01,-2.513311697136797265e-02,5.403189034659031664e-01,6.427500640722192404e-01,-1.479968018534239677e-02,5.456386865710430856e-01,0.000000000000000000e+00,2.253035337955225259e+03
1.005000000000000115e+00,-2.476886209999999977e-01,2.790001010000000004e-01,-1.621606070999999982e+00,-6.629406740000000076e-01,4.097249090000000260e-01,6.215151770000000298e-01,-2.402010288679501948e-01,2.793382366347615386e-01,-1.642696462024223925e+00,-5.620541870540153306e-01,4.386646425970935348e-01,5.239387964884285598e-01,-6.358663300000000351e-02,2.571996999999999912e-03,4.331320699999999940e-02,-1.875053710000000040e-01,4.912798000000000338e-03,1.819739039999999919e-01,-5.218047692322590192e-02,7.685861318702376550e-03,1.080513671636944110e-02,8.529341192336810720e-03,7.275346374974456243e-02,-6.242461505330408958e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,3.322795964777469635e-02,6.403144554314940118e-01,-2.518271953125716597e-02,5.403144567581061875e-01,6.427528952666272666e-01,-1.483005167864025545e-02,5.456465504675620526e-01,0.000000000000000000e+00,2.253995469014625996e+03
1.006000000000000005e+00,-2.477522090000000010e-01,2.790026720000000071e-01,-1.621562785000000062e+00,-6.631281439999999749e-01,4.097298500000000065e-01,6.216971129999999679e-01,-2.402532544812402970e-01,2.793459511820468033e-01,-1.642685611852694461e+00,-5.620458332241226040e-01,4.387374830118492830e-01,5.239327245280126499e-01,-6.359069600000000211e-02,2.568743000000000068e-03,4.325855800000000251e-02,-1.874355070000000012e-01,4.969773000000000246e-03,1.818993620000000089e-01,-5.222561329009837300e-02,7.714547285247333117e-03,1.085017152950826756e-02,8.353829892737656485e-03,7.284041475575706026e-02,-6.071960415862473308e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.377402365207672119e-02,6.403099995640664233e-01,-2.523231990528772631e-02,5.403100003934957485e-01,6.427557269020321984e-01,-1.486045528277367064e-02,5.456544024429619277e-01,0.000000000000000000e+00,2.255438153981231153e+03
1.006999999999999895e+00,-2.478158020000000017e-01,2.790052390000000160e-01,-1.621519554000000030e+00,-6.633155450000000064e-01,4.097348479999999848e-01,6.218789750000000005e-01,-2.403055251987436802e-01,2.793536945163283547e-01,-1.642674716484200159e+00,-5.620376553609860437e-01,4.388104104299437869e-01,5.239268235030735132e-01,-6.359477299999999333e-02,2.565491000000000039e-03,4.320390300000000183e-02,-1.873655939999999964e-01,5.026746000000000339e-03,1.818247630000000004e-01,-5.227071750339298134e-02,7.743334281571617739e-03,1.089536849422182742e-02,8.177863136614461556e-03,7.292741809453012758e-02,-5.901024939188622212e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.163790002465248108e-01,6.403055346488407684e-01,-2.528191927825525209e-02,5.403055354571145719e-01,6.427585589930797649e-01,-1.489089099312440774e-02,5.456622424529720128e-01,0.000000000000000000e+00,2.258445498009677976e+03
1.007999999999999785e+00,-2.478793990000000003e-01,2.790078029999999987e-01,-1.621476377000000024e+00,-6.635028750000000475e-01,4.097399039999999881e-01,6.220607630000000166e-01,-2.403578409885691880e-01,2.793614667389375250e-01,-1.642663775757331690e+00,-5.620296539133368130e-01,4.388834249061094317e-01,5.239210938415761465e-01,-6.359886300000000547e-02,2.562239000000000010e-03,4.314924199999999738e-02,-1.872956329999999892e-01,5.083714999999999935e-03,1.817501079999999936e-01,-5.231578982551664952e-02,7.772222609159928734e-03,1.094072686839801106e-02,8.001447649178788923e-03,7.301447616566764109e-02,-5.729661497414210124e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,8.131901267915964127e-02,6.403010611803712226e-01,-2.533151695319099325e-02,5.403010621226470578e-01,6.427613915547165657e-01,-1.492135880494890703e-02,5.456700704538625102e-01,0.000000000000000000e+00,2.262820047035347670e+03
1.008999999999999675e+00,-2.479429999999999967e-01,2.790103629999999835e-01,-1.621433254999999907e+00,-6.636901360000000416e-01,4.097450160000000174e-01,6.222424760000000443e-01,-2.404102018190885648e-01,2.793692679515081267e-01,-1.642652789511423572e+00,-5.620218293231645790e-01,4.389565264974842340e-01,5.239155359650484733e-01,-6.360296699999999637e-02,2.558988999999999795e-03,4.309457600000000249e-02,-1.872256240000000072e-01,5.140681999999999717e-03,1.816753969999999885e-01,-5.236083051936707422e-02,7.801212570581734715e-03,1.098624590822502682e-02,7.824590172281577216e-03,7.310159137481252178e-02,-5.557876527621225145e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.928201764822006226e-02,6.402965786866723352e-01,-2.538111302764818611e-02,5.402965801279547842e-01,6.427642246021904038e-01,-1.495185871337824553e-02,5.456778864024456333e-01,0.000000000000000000e+00,2.264916598040144891e+03
1.009999999999999565e+00,-2.480066049999999911e-01,2.790129210000000248e-01,-1.621390187999999899e+00,-6.638773260000000453e-01,4.097501849999999890e-01,6.224241139999999728e-01,-2.404626076589368722e-01,2.793770982559776184e-01,-1.642641757586555284e+00,-5.620141820257004150e-01,4.390297152636177813e-01,5.239101502885669115e-01,-6.360708299999999482e-02,2.555739000000000014e-03,4.303990399999999689e-02,-1.871555659999999954e-01,5.197644000000000396e-03,1.816006300000000129e-01,-5.240583984832083986e-02,7.830304469497289740e-03,1.103192486824590250e-02,7.647297464145511904e-03,7.318876613355740357e-02,-5.385676481608451735e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.022230135276913643e-01,6.402920876863953392e-01,-2.543070745743448990e-02,5.402920885518955885e-01,6.427670581510518399e-01,-1.498239071341790456e-02,5.456856902560788258e-01,0.000000000000000000e+00,2.267742138996254653e+03
1.010999999999999455e+00,-2.480702140000000111e-01,2.790154750000000128e-01,-1.621347176000000001e+00,-6.640644470000000021e-01,4.097554110000000138e-01,6.226056770000000240e-01,-2.405150584770130995e-01,2.793849577545882701e-01,-1.642630679823553930e+00,-5.620067124494013688e-01,4.391029912664771162e-01,5.239049372207412736e-01,-6.361121299999999978e-02,2.552491000000000048e-03,4.298522600000000138e-02,-1.870854600000000090e-01,5.254603000000000051e-03,1.815258070000000112e-01,-5.245081807622146292e-02,7.859498610663713525e-03,1.107776300141327837e-02,7.469576299096240303e-03,7.327600285935684243e-02,-5.213067825630880552e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,9.081902680918574333e-02,6.402875876582602155e-01,-2.548030020707110765e-02,5.402875883954049163e-01,6.427698922171537488e-01,-1.501295479994842544e-02,5.456934819726635411e-01,0.000000000000000000e+00,2.271116786985658109e+03
1.011999999999999345e+00,-2.481338270000000013e-01,2.790180259999999746e-01,-1.621304217999999908e+00,-6.642514969999999686e-01,4.097606939999999809e-01,6.227871649999999759e-01,-2.405675542424804692e-01,2.793928465498882185e-01,-1.642619556063994679e+00,-5.619994210159340309e-01,4.391763545704525651e-01,5.238998971637011115e-01,-6.361535599999999790e-02,2.549243999999999989e-03,4.293054300000000156e-02,-1.870153059999999923e-01,5.311559000000000419e-03,1.814509280000000113e-01,-5.249576546736745009e-02,7.888795299941055161e-03,1.112375955914420879e-02,7.291433467293643826e-03,7.336330397543838755e-02,-5.040057040139203290e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.726900227367877960e-01,6.402830790716236287e-01,-2.552989128014662712e-02,5.402830797479912794e-01,6.427727268166528729e-01,-1.504355096772491684e-02,5.457012615106484610e-01,0.000000000000000000e+00,2.276385036995634437e+03
1.012999999999999234e+00,-2.481974449999999888e-01,2.790205729999999940e-01,-1.621261314999999925e+00,-6.644384779999999990e-01,4.097660340000000012e-01,6.229685790000000223e-01,-2.406200949247669640e-01,2.794007647447325215e-01,-1.642608386150203215e+00,-5.619923081401595466e-01,4.392498052423632893e-01,5.238950305130816165e-01,-6.361951200000000306e-02,2.545997999999999838e-03,4.287585399999999797e-02,-1.869451040000000008e-01,5.368511000000000290e-03,1.813759920000000136e-01,-5.254068228650034950e-02,7.918194844298386340e-03,1.116991379137520675e-02,7.112875774462122311e-03,7.345067191071351365e-02,-4.866650619518209445e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,1.419490436092019081e-01,6.402785614289436822e-01,-2.557948129399146425e-02,5.402785625158080807e-01,6.427755619660108222e-01,-1.507417921137732195e-02,5.457090288290293856e-01,0.000000000000000000e+00,2.278750967991072685e+03
1.013999999999999124e+00,-2.482610660000000025e-01,2.790231180000000144e-01,-1.621218465999999969e+00,-6.646253880000000391e-01,4.097714310000000193e-01,6.231499169999999976e-01,-2.406726804935657438e-01,2.794087124422843238e-01,-1.642597169925256617e+00,-5.619853742301179622e-01,4.393233433514630026e-01,5.238903376580097415e-01,-6.362368100000000137e-02,2.542753000000000027e-03,4.282115999999999700e-02,-1.868748540000000069e-01,5.425460000000000005e-03,1.813010019999999889e-01,-5.258556879879279500e-02,7.947697551819911041e-03,1.121622494661725887e-02,6.933910041620749976e-03,7.353810909968881704e-02,-4.692855071825660120e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,4.626502050086855888e-02,6.402740354564451231e-01,-2.562906902375890542e-02,5.402740361613901365e-01,6.427783976819942957e-01,-1.510483952541039239e-02,5.457167838873512311e-01,0.000000000000000000e+00,2.280946593033149838e+03
1.014999999999999014e+00,-2.483246920000000135e-01,2.790256589999999814e-01,-1.621175671999999901e+00,-6.648122269999999778e-01,4.097768849999999796e-01,6.233311809999999564e-01,-2.407253109188355888e-01,2.794166897460160226e-01,-1.642585907232984699e+00,-5.619786196870131256e-01,4.393969689694453562e-01,5.238858189810912114e-01,-6.362786300000000672e-02,2.539509000000000124e-03,4.276645999999999920e-02,-1.868045570000000100e-01,5.482405000000000091e-03,1.812259559999999936e-01,-5.263042526983650188e-02,7.977303731711130746e-03,1.126269227201127238e-02,6.754543104812132069e-03,7.362561798237579613e-02,-4.518676918529375072e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,2.872940385714173317e-01,6.402695005335539147e-01,-2.567865559629704808e-02,5.402695014685675590e-01,6.427812339816766363e-01,-1.513553190420369524e-02,5.457245266457091404e-01,0.000000000000000000e+00,2.285444573964923620e+03
1.015999999999998904e+00,-2.483883219999999947e-01,2.790281969999999778e-01,-1.621132932999999943e+00,-6.649989969999999806e-01,4.097823959999999932e-01,6.235123689999999552e-01,-2.407779861708012059e-01,2.794246967597103226e-01,-1.642574597917971335e+00,-5.619720449051982536e-01,4.394706821704495447e-01,5.238814748583969783e-01,-6.363205900000000470e-02,2.536266000000000128e-03,4.271175499999999708e-02,-1.867342110000000110e-01,5.539347000000000021e-03,1.811508530000000006e-01,-5.267525196563031115e-02,8.007013694304954132e-03,1.130931501338332257e-02,6.574781814831468819e-03,7.371320100420196419e-02,-4.344122694244731755e-03,-8.105774793392118982e-02,-2.706230162296608199e+01,1.316644651454422643e+01,2.081092831177727920e+00,7.676042104850533399e-02,4.895799886421817616e-04,0.000000000000000000e+00,6.576796295121312141e-02,6.402649567819432841e-01,-2.572824049245268224e-02,5.402649575575101393e-01,6.427840708824377192e-01,-1.516625634201204317e-02,5.457322570647498150e-01,0.000000000000000000e+00,2.289285717008169740e+03
