time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z
7.700000000000005451e-02,-2.158197219999999916e-01,2.772725999999999802e-01,-1.650193044999999969e+00,-5.606813870000000311e-01,4.144792680000000118e-01,5.216332350000000284e-01,-2.158196866567085592e-01,2.772726594116049492e-01,-1.650192601115017865e+00,-5.606830442247160429e-01,4.144790907373447353e-01,5.216348442448887068e-01,-1.069169000000000022e-03,7.210000000000000425e-05,1.169286999999999974e-03,-3.626213000000000092e-03,-3.960969999999999856e-04,3.553969000000000138e-03,-1.055309695205711509e-03,7.276394282649017357e-05,1.165678445081967012e-03,-3.620424476662934942e-03,-3.953561569252163387e-04,3.547930543550727785e-03,-4.522895687570420431e-02,-2.706033737464030509e+01,1.315997994678850702e+01,2.084363941082830074e+00,7.677787389968089571e-02,4.903653331415858086e-04,7.081016699885367416e+01,7.088319000104092993e+01,6.414400004600282479e-01,-2.195041457640309226e-05,5.414399957312526768e-01,6.414399917071285095e-01,-2.199777574917710751e-05,5.414399371143195916e-01
7.800000000000005540e-02,-2.158208040000000050e-01,2.772726730000000250e-01,-1.650191860999999927e+00,-5.606850589999999857e-01,4.144788660000000013e-01,5.216368340000000492e-01,-2.158207689958348274e-01,2.772727340207487012e-01,-1.650191405755239149e+00,-5.606867567176976319e-01,4.144786853251806735e-01,5.216384824070863235e-01,-1.096345000000000089e-03,7.393699999999999361e-05,1.199018000000000046e-03,-3.718425999999999936e-03,-4.061700000000000228e-04,3.644347999999999945e-03,-1.082339126261160035e-03,7.460914375446665370e-05,1.195359778662528124e-03,-3.712492981539568335e-03,-4.054121640364380386e-04,3.638162197597893249e-03,-4.577459446081892647e-02,-2.706036226659406907e+01,1.316007368075959860e+01,2.084320259384715435e+00,7.677768454500109863e-02,4.903539825488776671e-04,6.921687700014444999e+01,6.928626700027962215e+01,6.414400002564278891e-01,-2.280431529982759867e-05,5.414399956071399567e-01,6.414399914031422290e-01,-2.285358365155876065e-05,5.414399357824796200e-01
7.900000000000005629e-02,-2.158219140000000036e-01,2.772727480000000133e-01,-1.650190647000000066e+00,-5.606888239999999746e-01,4.144784550000000234e-01,5.216405240000000498e-01,-2.158218786853068616e-01,2.772728104970156870e-01,-1.650190180362687276e+00,-5.606905623680732420e-01,4.144782697376977465e-01,5.216422118684674869e-01,-1.123840999999999989e-03,7.579600000000000410e-05,1.229101000000000022e-03,-3.811728999999999812e-03,-4.163629999999999979e-04,3.735795999999999995e-03,-1.109689472026187309e-03,7.647626695997047789e-05,1.225392551975562540e-03,-3.805650375635892015e-03,-4.155874829504341240e-04,3.729461381153461978e-03,-4.631792414928585788e-02,-2.706038768792312155e+01,1.316016764987376320e+01,2.084276690115036246e+00,7.677750047459833138e-02,4.903423193437889908e-04,6.804663100047037005e+01,6.811690099857514724e+01,6.414400000803869295e-01,-2.368017387245621784e-05,5.414399954977500151e-01,6.414399910955527195e-01,-2.373099250841945306e-05,5.414399344382514467e-01
8.000000000000005718e-02,-2.158230519999999875e-01,2.772728250000000005e-01,-1.650189402000000083e+00,-5.606926829999999695e-01,4.144780339999999952e-01,5.216443060000000020e-01,-2.158230160455383573e-01,2.772728888623258170e-01,-1.650188924586930339e+00,-5.606944622622384022e-01,4.144778438562574108e-01,5.216460336938769649e-01,-1.151656999999999941e-03,7.767699999999999507e-05,1.259534000000000088e-03,-3.906119999999999905e-03,-4.266739999999999877e-04,3.828310000000000133e-03,-1.137360231499764040e-03,7.836531013494371298e-05,1.255775757008855331e-03,-3.899894165201377855e-03,-4.258814403313624882e-04,3.821825409456557250e-03,-4.686035054120389620e-02,-2.706041289573257558e+01,1.316026132591225739e+01,2.084233077561242542e+00,7.677731156199379958e-02,4.903305860547841049e-04,6.848882300255354494e+01,6.855982799970661290e+01,6.414400000339246510e-01,-2.457810232173808550e-05,5.414399956528147539e-01,6.414399907843248982e-01,-2.463025532286930550e-05,5.414399330815197198e-01
8.100000000000005806e-02,-2.158242180000000121e-01,2.772729030000000150e-01,-1.650188127000000060e+00,-5.606966370000000532e-01,4.144776020000000005e-01,5.216481809999999886e-01,-2.158241813964386913e-01,2.772729691380972916e-01,-1.650187638078524310e+00,-5.606984574846242131e-01,4.144774075624341192e-01,5.216499489457585570e-01,-1.179792000000000037e-03,7.957900000000000498e-05,1.290317000000000026e-03,-4.001596999999999967e-03,-4.371040000000000082e-04,3.921888000000000110e-03,-1.165350900335374073e-03,8.027577147151249994e-05,1.286508406107414633e-03,-3.995222385838465007e-03,-4.362938233026789395e-04,3.915251881544907185e-03,-4.740183918069178215e-02,-2.706043882111936227e+01,1.316035497376543084e+01,2.084189446994188177e+00,7.677712007627758573e-02,4.903186530863787090e-04,6.744972600063192658e+01,6.751228499706485309e+01,6.414399996968660478e-01,-2.549809819906340190e-05,5.414399960123679190e-01,6.414399904692693610e-01,-2.555162466275159877e-05,5.414399317122938760e-01
8.200000000000005895e-02,-2.158254119999999943e-01,2.772729840000000001e-01,-1.650186820999999915e+00,-5.607006869999999754e-01,4.144771589999999839e-01,5.216521499999999811e-01,-2.158253750574174734e-01,2.772730513462578483e-01,-1.650186320488526093e+00,-5.607025491171210296e-01,4.144769607380077159e-01,5.216539586849727739e-01,-1.208246000000000060e-03,8.150399999999999757e-05,1.321448999999999931e-03,-4.098156999999999842e-03,-4.476519999999999892e-04,4.016528000000000112e-03,-1.193660978795041145e-03,8.220816055335789050e-05,1.317589998253903454e-03,-4.091632496860161082e-03,-4.468244264119125781e-04,4.009739214168853670e-03,-4.794251159925770611e-02,-2.706046384632948687e+01,1.316044830139616550e+01,2.084145770972417822e+00,7.677691797426468290e-02,4.903071578047081503e-04,6.638306500099133700e+01,6.643960099972900935e+01,6.414399995882038574e-01,-2.644031338973687473e-05,5.414399956627514721e-01,6.414399901503612389e-01,-2.649535271232310329e-05,5.414399303303770727e-01
8.300000000000005984e-02,-2.158266339999999894e-01,2.772730660000000125e-01,-1.650185484000000091e+00,-5.607048340000000408e-01,4.144767069999999998e-01,5.216562139999999514e-01,-2.158265973463799059e-01,2.772731355087233451e-01,-1.650184971468497075e+00,-5.607067382386865528e-01,4.144765032645338354e-01,5.216580639690006072e-01,-1.237016000000000070e-03,8.344999999999999554e-05,1.352930000000000018e-03,-4.195797000000000242e-03,-4.583190000000000007e-04,4.112227000000000417e-03,-1.222288962431914306e-03,8.416246548419793793e-05,1.349020029056545401e-03,-4.189121565565659053e-03,-4.574734738852985309e-04,4.105284027887361534e-03,-4.848082914581357261e-02,-2.706048915284894463e+01,1.316054162675769135e+01,2.084102176887940416e+00,7.677671507647555738e-02,4.902954492257626754e-04,6.697067799905198626e+01,6.703689600180950947e+01,6.414399992361249359e-01,-2.740457941178697928e-05,5.414399959079004843e-01,6.414399898276519352e-01,-2.746169061609229849e-05,5.414399289357019196e-01
8.400000000000006073e-02,-2.158278859999999966e-01,2.772731509999999955e-01,-1.650184115999999923e+00,-5.607090789999999991e-01,4.144762430000000220e-01,5.216603749999999540e-01,-2.158278485807314240e-01,2.772732216474185218e-01,-1.650183590671499001e+00,-5.607110259257648277e-01,4.144760350244593439e-01,5.216622658535351453e-01,-1.266104000000000101e-03,8.541900000000000328e-05,1.384756999999999915e-03,-4.294514999999999617e-03,-4.691030000000000113e-04,4.208983000000000342e-03,-1.251234351506785424e-03,8.613869519167971598e-05,1.380796998014445715e-03,-4.287687078311660203e-03,-4.682400744871931903e-04,4.201884534542803598e-03,-4.901822685379435274e-02,-2.706051392821170509e+01,1.316063437854315055e+01,2.084058487843110541e+00,7.677650379102153588e-02,4.902841202339040068e-04,6.687192799654440023e+01,6.696437199934734963e+01,6.414399990027092047e-01,-2.839245138396151452e-05,5.414399950968247222e-01,6.414399895010940433e-01,-2.845088904311596131e-05,5.414399275278983792e-01
8.500000000000006162e-02,-2.158291669999999884e-01,2.772732370000000057e-01,-1.650182714999999911e+00,-5.607134230000000441e-01,4.144757680000000222e-01,5.216646320000000170e-01,-2.158291290773750037e-01,2.772733097837559724e-01,-1.650182177751610135e+00,-5.607154132528124890e-01,4.144755559003855949e-01,5.216665653923677759e-01,-1.295506999999999995e-03,8.740800000000000067e-05,1.416930999999999963e-03,-4.394308999999999889e-03,-4.800049999999999825e-04,4.306794000000000074e-03,-1.280496643592076008e-03,8.813633744298471242e-05,1.412919888824394404e-03,-4.387327047712838782e-03,-4.791240737289740865e-04,4.299538832653589625e-03,-4.955468690060575720e-02,-2.706053942906907395e+01,1.316072709629694160e+01,2.084014775754590154e+00,7.677628899006783136e-02,4.902728262696313130e-04,6.710662300247349776e+01,6.717283600301016122e+01,6.414399987298673445e-01,-2.940323975083858332e-05,5.414399953799924337e-01,6.414399891704802847e-01,-2.946319823029476404e-05,5.414399261067127656e-01
8.600000000000006251e-02,-2.158304769999999928e-01,2.772733250000000149e-01,-1.650181281999999916e+00,-5.607178670000000364e-01,4.144752830000000277e-01,5.216689879999999446e-01,-2.158304391522102572e-01,2.772733999391607251e-01,-1.650180732362881653e+00,-5.607199012918140379e-01,4.144750657751537504e-01,5.216709636352060420e-01,-1.325226000000000529e-03,8.942000000000002139e-05,1.449451000000000472e-03,-4.495176000000001768e-03,-4.910240000000000611e-04,4.405656000000001717e-03,-1.310074835266069031e-03,9.015540475783871612e-05,1.445388728587586238e-03,-4.488039001506480795e-03,-4.901252318655580044e-04,4.398242838217200634e-03,-5.008956213189079409e-02,-2.706056539012082851e+01,1.316082007964254252e+01,2.083971138982578353e+00,7.677607938051260461e-02,4.902607570247558824e-04,6.779549299972131848e+01,6.786666299740318209e+01,6.414399984143910327e-01,-3.043693036529812579e-05,5.414399956237838651e-01,6.414399888357429358e-01,-3.049886770395505905e-05,5.414399246722370052e-01
8.700000000000006339e-02,-2.158318170000000091e-01,2.772734159999999948e-01,-1.650179816000000077e+00,-5.607224130000000306e-01,4.144747859999999839e-01,5.216734429999999589e-01,-2.158317791206351977e-01,2.772734921355565763e-01,-1.650179254160369258e+00,-5.607244911117399422e-01,4.144745645319102278e-01,5.216754616307147652e-01,-1.355259000000000368e-03,9.145300000000002039e-05,1.482316000000000449e-03,-4.597113000000001629e-03,-5.021600000000000846e-04,4.505568000000001461e-03,-1.339968424940623463e-03,9.219639583290961823e-05,1.478202512491721445e-03,-4.589819925930870362e-03,-5.012432435318015618e-04,4.497995508774775206e-03,-5.062357156039036521e-02,-2.706059021483196858e+01,1.316091251225495817e+01,2.083927427231487606e+00,7.677585464830367912e-02,4.902496047876740443e-04,6.784977899951627478e+01,6.792044100075145252e+01,6.414399983119736248e-01,-3.149439993495083210e-05,5.414399952329472798e-01,6.414399884969224086e-01,-3.155814657108333950e-05,5.414399232241968729e-01
8.800000000000006428e-02,-2.158331880000000091e-01,2.772735080000000019e-01,-1.650178316999999950e+00,-5.607270610000000266e-01,4.144742790000000010e-01,5.216779990000000033e-01,-2.158331492965454845e-01,2.772735863943548429e-01,-1.650177742800140734e+00,-5.607291837796061218e-01,4.144740520537232298e-01,5.216800604245599438e-01,-1.385605000000000040e-03,9.350799999999999986e-05,1.515524999999999988e-03,-4.700118999999999998e-03,-5.134129999999999987e-04,4.606527000000000018e-03,-1.370175910284162019e-03,9.425879824065053138e-05,1.511360228616865677e-03,-4.692667866127328904e-03,-5.124781869880544027e-04,4.598793845163202769e-03,-5.115520277154088358e-02,-2.706061589407019952e+01,1.316100487379909012e+01,2.083883745476251548e+00,7.677563126280816108e-02,4.902380065427827454e-04,6.834222999896155670e+01,6.841492799867410213e+01,6.414399980055240924e-01,-3.257609555259502590e-05,5.414399956401215741e-01,6.414399881538979109e-01,-3.264128287850251106e-05,5.414399217624124017e-01
8.900000000000006517e-02,-2.158345889999999934e-01,2.772736029999999796e-01,-1.650176784999999979e+00,-5.607318129999999679e-01,4.144737589999999972e-01,5.216826559999999668e-01,-2.158345499933379541e-01,2.772736827369783885e-01,-1.650176197939262401e+00,-5.607339803598554440e-01,4.144735282243968699e-01,5.216847610605525043e-01,-1.416263999999999978e-03,9.558399999999999828e-05,1.549077000000000049e-03,-4.804189999999999849e-03,-5.247820000000000045e-04,4.708531000000000175e-03,-1.400696792481321337e-03,9.634262356422295531e-05,1.544860878228558132e-03,-4.796580249273680631e-03,-5.238293263547840872e-04,4.700635992576191260e-03,-5.168593232648459324e-02,-2.706064135569910434e+01,1.316109695261343404e+01,2.083840013834358906e+00,7.677540307498539884e-02,4.902267426223251437e-04,6.703570999889052473e+01,6.709418399987043813e+01,6.414399978024272198e-01,-3.368167396403860835e-05,5.414399950656295646e-01,6.414399878065325522e-01,-3.374852422323084019e-05,5.414399202866275740e-01
9.000000000000006606e-02,-2.158360209999999890e-01,2.772736989999999846e-01,-1.650175219000000082e+00,-5.607366689999999654e-01,4.144732289999999986e-01,5.216874160000000149e-01,-2.158359815244050572e-01,2.772737811848391964e-01,-1.650174619235807771e+00,-5.607388819140093350e-01,4.144729929275656199e-01,5.216895645792520853e-01,-1.447235999999999965e-03,9.768200000000000429e-05,1.582971000000000074e-03,-4.909323999999999633e-03,-5.362680000000000094e-04,4.811577000000000041e-03,-1.431531067111445300e-03,9.844786083217072457e-05,1.578703454702912136e-03,-4.901554153945259125e-03,-5.352968312530016455e-04,4.803518699525664501e-03,-5.221645783547194941e-02,-2.706066659928680807e+01,1.316118880041862127e+01,2.083796220368097085e+00,7.677515812039370502e-02,4.902153208178441956e-04,6.686478600022383034e+01,6.692257800023071468e+01,6.414399974424377371e-01,-3.481156508620897522e-05,5.414399954999769005e-01,6.414399874546855562e-01,-3.488011810580962874e-05,5.414399187964833438e-01
9.100000000000006695e-02,-2.158374829999999966e-01,2.772737980000000158e-01,-1.650173619000000036e+00,-5.607416309999999626e-01,4.144726870000000063e-01,5.216922790000000365e-01,-2.158374442016446904e-01,2.772738817598520145e-01,-1.650173006348377491e+00,-5.607438895015022240e-01,4.144724460478924621e-01,5.216944720201360797e-01,-1.478518000000000063e-03,9.980200000000000432e-05,1.617207000000000063e-03,-5.015519000000000401e-03,-5.478689999999999819e-04,4.915664000000000144e-03,-1.462677239629739563e-03,1.005750128200025924e-04,1.612887430345391832e-03,-5.007587492925002007e-03,-5.468796731850434148e-04,4.907440883983546845e-03,-5.274474973306146619e-02,-2.706069104219114152e+01,1.316128025184751316e+01,2.083752405290338228e+00,7.677491682112946858e-02,4.902043964581032694e-04,6.744088699997519143e+01,6.753563600068446249e+01,6.414399972329400956e-01,-3.596537410723879785e-05,5.414399952532238380e-01,6.414399870983503726e-01,-3.603631097475157004e-05,5.414399172914219349e-01
9.200000000000006783e-02,-2.158389779999999869e-01,2.772738989999999903e-01,-1.650171985000000063e+00,-5.607467000000000423e-01,4.144721330000000203e-01,5.216972460000000034e-01,-2.158389383359539948e-01,2.772739844834202771e-01,-1.650171358935590860e+00,-5.607490041797145164e-01,4.144718874699796496e-01,5.216994844178793889e-01,-1.510110999999999962e-03,1.019429999999999962e-04,1.651785000000000015e-03,-5.122772999999999737e-03,-5.595860000000000460e-04,5.020786999999999646e-03,-1.494134309292003511e-03,1.027235682641942986e-04,1.647412786528043658e-03,-5.114678212279333107e-03,-5.585779128068050657e-04,5.012397743263708426e-03,-5.327141880952572517e-02,-2.706071690042094247e+01,1.316137222678509744e+01,2.083708685948658434e+00,7.677468382001925717e-02,4.901921675878061256e-04,6.703674999880604446e+01,6.710226200084434822e+01,6.414399969104764843e-01,-3.714500579643346696e-05,5.414399948232871962e-01,6.414399867375188968e-01,-3.721734857157921335e-05,5.414399157714582245e-01
9.300000000000006872e-02,-2.158405039999999886e-01,2.772740020000000194e-01,-1.650170316000000081e+00,-5.607518759999999824e-01,4.144715680000000124e-01,5.217023189999999699e-01,-2.158404642382307781e-01,2.772740893764481518e-01,-1.650169676657579743e+00,-5.607542270030061449e-01,4.144713170781771372e-01,5.217046028071717911e-01,-1.542013999999999972e-03,1.041049999999999934e-04,1.686701999999999993e-03,-5.231081999999999746e-03,-5.714189999999999851e-04,5.126946000000000281e-03,-1.525902276793605818e-03,1.048930278557250509e-04,1.682278011135947575e-03,-5.222823291652979247e-03,-5.703918024886050347e-04,5.118389292457638934e-03,-5.379780525896708798e-02,-2.706074319346375034e+01,1.316146399514929755e+01,2.083664907659206200e+00,7.677443401512368260e-02,4.901812923325553134e-04,6.767424700228730217e+01,6.774352700085728429e+01,6.414399966318736768e-01,-3.834916035051326460e-05,5.414399947680827996e-01,6.414399863720049444e-01,-3.842347650704085096e-05,5.414399142365787787e-01
9.400000000000006961e-02,-2.158420620000000012e-01,2.772741069999999919e-01,-1.650168611000000007e+00,-5.607571609999999485e-01,4.144709910000000108e-01,5.217074990000000190e-01,-2.158420222183724535e-01,2.772741964603400722e-01,-1.650167959175978805e+00,-5.607595590227296700e-01,4.144707347574635437e-01,5.217098282197322190e-01,-1.574225999999999967e-03,1.062889999999999983e-04,1.721957999999999996e-03,-5.340443999999999747e-03,-5.833670000000000001e-04,5.234138000000000158e-03,-1.557980141670718818e-03,1.070838919093198015e-04,1.717481601005491987e-03,-5.332019723574582537e-03,-5.823207135673214366e-04,5.225412560474934284e-03,-5.432258662860693643e-02,-2.706076811415484329e+01,1.316155491748680717e+01,2.083621026410769517e+00,7.677417004504850928e-02,4.901705190379369295e-04,6.778090199804864824e+01,6.787970999721437693e+01,6.414399964443097124e-01,-3.957861725787242553e-05,5.414399952086699219e-01,6.414399860016516408e-01,-3.965493962071900365e-05,5.414399126861988432e-01
9.500000000000007050e-02,-2.158436529999999964e-01,2.772742140000000188e-01,-1.650166872000000007e+00,-5.607625560000000231e-01,4.144704009999999883e-01,5.217127870000000112e-01,-2.158436125852717380e-01,2.772743057565024705e-01,-1.650166206152405834e+00,-5.607650012887787083e-01,4.144701403932085637e-01,5.217151616843010986e-01,-1.606746000000000042e-03,1.084939999999999950e-04,1.757553000000000023e-03,-5.450858000000000265e-03,-5.954299999999999827e-04,5.342359999999999991e-03,-1.590366899271925330e-03,1.092961623892252002e-04,1.753023572929649941e-03,-5.442266049066773505e-03,-5.943642549997367160e-04,5.333464568900064644e-03,-5.484583885314024687e-02,-2.706079341881218880e+01,1.316164601558450542e+01,2.083577161590458360e+00,7.677391223561200184e-02,4.901590413653927674e-04,6.741643500208738260e+01,6.748594500095350668e+01,6.414399959791714512e-01,-4.083402694444147885e-05,5.414399949904108444e-01,6.414399856263829358e-01,-4.091198205971358125e-05,5.414399111199657000e-01
9.600000000000007139e-02,-2.158452760000000026e-01,2.772743240000000164e-01,-1.650165096999999914e+00,-5.607680609999999843e-01,4.144697999999999993e-01,5.217181829999999465e-01,-2.158452356468263111e-01,2.772744172863396694e-01,-1.650164417249018634e+00,-5.607705548479217095e-01,4.144695338713411115e-01,5.217206042274790123e-01,-1.639573000000000072e-03,1.107209999999999992e-04,1.793485999999999952e-03,-5.562318999999999597e-03,-6.076070000000000255e-04,5.451609999999999963e-03,-1.623061554574326210e-03,1.115298372225148897e-04,1.788903387166224752e-03,-5.553559143015548635e-03,-6.065218674750900811e-04,5.442543177903260039e-03,-5.536745755828269278e-02,-2.706081894009181710e+01,1.316173713796012024e+01,2.083533340136896062e+00,7.677365625333894272e-02,4.901479755903842160e-04,6.710551600190228783e+01,6.716968900218489580e+01,6.414399957585819045e-01,-4.211475959460139436e-05,5.414399946025234556e-01,6.414399852462034923e-01,-4.219484721404699422e-05,5.414399095377282478e-01
9.700000000000007228e-02,-2.158469319999999914e-01,2.772744349999999858e-01,-1.650163285000000091e+00,-5.607736789999999694e-01,4.144691859999999894e-01,5.217236880000000188e-01,-2.158468917099315709e-01,2.772745310707462885e-01,-1.650162592129482242e+00,-5.607762207444485503e-01,4.144689150780830889e-01,5.217261568731318411e-01,-1.672705999999999932e-03,1.129680000000000067e-04,1.829754999999999967e-03,-5.674827000000000343e-03,-6.198980000000000202e-04,5.561884999999999919e-03,-1.656063105252883385e-03,1.137844066080515026e-04,1.825119536288495863e-03,-5.665896526884626333e-03,-6.187932580480984832e-04,5.552645652808314500e-03,-5.588737147313553588e-02,-2.706084500610064936e+01,1.316182798323877634e+01,2.083489487468719314e+00,7.677339580147736486e-02,4.901368278956805703e-04,6.726577800145605579e+01,6.732832399939070456e+01,6.414399953579648095e-01,-4.342158078944093058e-05,5.414399952007769024e-01,6.414399848609084742e-01,-4.350377768629484440e-05,5.414399079392966385e-01
9.800000000000007316e-02,-2.158486219999999900e-01,2.772745489999999813e-01,-1.650161436999999953e+00,-5.607794090000000065e-01,4.144685599999999859e-01,5.217293050000000321e-01,-2.158485810814801120e-01,2.772746471311314242e-01,-1.650160730458436031e+00,-5.607820000206135136e-01,4.144682838989585116e-01,5.217318206439598427e-01,-1.706145999999999965e-03,1.152379999999999968e-04,1.866360000000000068e-03,-5.788378000000000273e-03,-6.323039999999999824e-04,5.673184000000000386e-03,-1.689371548538379057e-03,1.160603851090569996e-04,1.861671046203770483e-03,-5.779276164953113526e-03,-6.311791245677970995e-04,5.663770828047187504e-03,-5.640720928130453504e-02,-2.706086975925035887e+01,1.316191820525231293e+01,2.083445472165398549e+00,7.677310665283237912e-02,4.901261195551596256e-04,6.676032899849815294e+01,6.681841200042981654e+01,6.414399950920539606e-01,-4.475511182818512035e-05,5.414399952823955031e-01,6.414399844703559950e-01,-4.483901606055164024e-05,5.414399063239047072e-01
9.900000000000007405e-02,-2.158503449999999990e-01,2.772746660000000030e-01,-1.650159552999999946e+00,-5.607852540000000108e-01,4.144679219999999886e-01,5.217350330000000147e-01,-2.158503040678771412e-01,2.772747654888889079e-01,-1.650158831900596645e+00,-5.607878937154534560e-01,4.144676402199539145e-01,5.217375965588312292e-01,-1.739890999999999920e-03,1.175280000000000037e-04,1.903301000000000038e-03,-5.902969999999999572e-03,-6.448240000000000048e-04,5.785503000000000000e-03,-1.722986397029362647e-03,1.183577574813282911e-04,1.898557839340935666e-03,-5.893694839943047943e-03,-6.436790046071405981e-04,5.775914871351452845e-03,-5.692615783068714908e-02,-2.706089498573086871e+01,1.316200875053524655e+01,2.083401516925819319e+00,7.677281972514066188e-02,4.901150530059414931e-04,6.636113900094642304e+01,6.642086099964217283e+01,6.414399947964743998e-01,-4.611478930691243166e-05,5.414399944613523807e-01,6.414399840745599324e-01,-4.620080450788421878e-05,5.414399046912155011e-01
1.000000000000000749e-01,-2.158521019999999901e-01,2.772747839999999964e-01,-1.650157630999999903e+00,-5.607912130000000106e-01,4.144672710000000260e-01,5.217408730000000494e-01,-2.158520609735365692e-01,2.772748861644021567e-01,-1.650156896121737660e+00,-5.607939028658418534e-01,4.144669839282488777e-01,5.217434856355909201e-01,-1.773938999999999985e-03,1.198390000000000024e-04,1.940576000000000063e-03,-6.018601000000000159e-03,-6.574569999999999633e-04,5.898841000000000154e-03,-1.756905659431650573e-03,1.206755132464588074e-04,1.935778859032498758e-03,-6.009150388372319108e-03,-6.562917050318291777e-04,5.889076759704257001e-03,-5.744193645673904836e-02,-2.706092212447883583e+01,1.316209952990570464e+01,2.083357663348492927e+00,7.677255509442726389e-02,4.901044925862311314e-04,6.618152000010013580e+01,6.624197199926129542e+01,6.414399944225566141e-01,-4.750125802578162004e-05,5.414399949660708700e-01,6.414399836732739280e-01,-4.758938373234214740e-05,5.414399030414193126e-01
