time_s,wall_time_s,compute_us,limited,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,pose_error1,pose_error2,pose_error3,pose_error4,pose_error5,pose_error6,tau_ff1,tau_ff2,tau_ff3,tau_ff4,tau_ff5,tau_ff6,tau_pd1,tau_pd2,tau_pd3,tau_pd4,tau_pd5,tau_pd6,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,motor_tau1,motor_tau2,motor_tau3,motor_tau4,motor_tau5,motor_tau6
0.961,0.961331294,11.729,1,-0.234307575866,0.277867237341,-1.65016245544,-0.566035794831,0.413262573529,0.520620136445,-0.0610865238198,-0,0.000872664625997,0,-0,0,-0.000658776719863,-0.0108926375098,0.00021724071701,0.00576936508261,-0.00273161150275,0.0172242847871,-0.0263880324289,0.0166056513971,-0.0190660525844,-0.00418752844696,-0.000131561796835,-9.32592406661e-07,-1.4495423319,0.124790683407,0.0198266765284,-0.110699458305,-0.0529460346311,0.0288709554502,-1.39071198488,0.134354634388,0.000760623944002,-0.11313387731,-0.045326424427,0.0288700228578,0.03339,0.18585,-0.09845,0.0002,0.0376,-0.0088
0.962,0.9621679,5.954,1,-0.234370093573,0.27786663813,-1.65016345413,-0.566036513885,0.413255622679,0.520619657076,-0.0654498469498,-0,0.00174532925199,0,0.00523598775598,0,-0.000661742806536,-0.0109016931463,0.000213994685882,0.00577027917445,-0.00273835641131,0.0172900232797,-0.0258045975231,0.0166049226467,-0.0191333902881,-0.00413319004097,-0.000131216957179,-9.18931635618e-07,-1.39967266551,0.142745621957,-0.00150759754473,-0.114097459172,-0.0550954486789,0.029051339889,-1.42071198488,0.159350544603,-0.0206409878328,-0.118230649213,-0.0552266656361,0.0290504209574,-0.19908,0.13104,-0.2079,0.0038,-0.092,0.0044
0.963,0.963138081,4.789,1,-0.234445793927,0.27786663813,-1.65016365386,-0.566037472623,0.413251787727,0.520618938023,-0.0794124809657,-0,-0.00261799387799,0,-0.0136135681656,-0.0010471975512,-0.000664794828773,-0.0109024015461,0.000210491722753,0.0057717005018,-0.00274229726813,0.0173673052586,-0.0252189439486,0.0166044126371,-0.0192005255867,-0.0040786486796,-0.000130861628491,-9.05046334e-07,-1.18793172277,0.0441204365331,0.0634661591405,-0.0949697400889,-0.000176756877798,0.0291280854916,-1.39071198488,0.129350544603,0.00935901216716,-0.103230649213,-0.0402266656361,0.0291271804453,0.01386,0.19215,-0.0968,0.0024,0.0292,-0.006
0.964,0.964336942,11.921,0,-0.234518897699,0.277868036289,-1.6501622557,-0.566038191676,0.413253465518,0.520619177707,-0.0663225115758,-0,-0,-0.0010471975512,-0.00314159265359,0,-0.000668443957233,-0.0109049485489,0.000206584053011,0.00577202915499,-0.00274120372177,0.0174393188251,-0.0246324434064,0.0166035820476,-0.0192674015554,-0.00402397305559,-0.000130507621729,-8.91178785791e-07,-1.37649717731,0.10379753453,0.0306374840345,-0.106102006877,-0.0386036283324,0.0296407354752,-1.40112962072,0.120401116578,0.0113700824791,-0.110125979932,-0.0387341359541,0.0296398442965,0.0819,0.23814,-0.07095,-0.0006,0.075,-0.003
0.965,0.965135634,4.731,1,-0.234579218297,0.277868435763,-1.65016285492,-0.566038671045,0.413248671828,0.520619417392,-0.0584685299418,0.000872664625997,0.00349065850399,0,0.00942477796077,0.0010471975512,-0.000671741762288,-0.0109154939774,0.000203523442681,0.00577188965584,-0.00274660100427,0.0175018657563,-0.0240442734617,0.0166013349372,-0.0193336767661,-0.00396905488686,-0.00013014464318,-8.77371615189e-07,-1.49844570044,0.164019602628,-0.0136832917493,-0.120480852014,-0.0723227790262,0.0282184566133,-1.43112962072,0.150401116578,-0.0186299175209,-0.1244499069,-0.0537341359541,0.0282175792417,-0.1764,0.14616,-0.19965,0.005,-0.0858,0.0038
0.966,0.9661636,6.341,1,-0.234649725487,0.277868435763,-1.6501638536,-0.56603891073,0.413243638454,0.520619417392,-0.0759218224618,-0,-0.00174532925199,0,-0.010471975512,-0.0010471975512,-0.0006747890622,-0.0109195457416,0.00020038052569,0.00577175342391,-0.00275218704929,0.0175748018937,-0.0234545370959,0.0165992733484,-0.0193996420668,-0.00391392083802,-0.000129775239929,-8.63157610363e-07,-1.24035430206,0.0645070732556,0.0505933711731,-0.0994842588867,-0.0112836932294,0.0293249935034,-1.40112962072,0.120401116578,0.0113700824791,-0.1094499069,-0.0387341359541,0.0293241303458,-0.06993,0.14238,-0.1397,0.0032,-0.0036,-0.0146
0.967,0.967353629,11.83,1,-0.23472342847,0.277869034975,-1.65016285492,-0.566038671045,0.413246035299,0.520619417392,-0.0706858347058,-0,-0.000872664625997,0,-0.00733038285838,0,-0.000678276093595,-0.0109218502562,0.00019594267833,0.00577153880946,-0.00274988451651,0.0176473921606,-0.022863989662,0.016596939674,-0.0194653931509,-0.00385867699979,-0.000129407179042,-8.49395461589e-07,-1.31443672885,0.0852902520871,0.0399366914849,-0.104634006023,-0.025062915356,0.0284789863179,-1.37112962072,0.101887191761,0.020471298334,-0.108492683023,-0.0251923225351,0.0284781369224,0.1386,0.23499,-0.0682,0.002,0.093,-0.0164
0.968,0.968263837,11.398,1,-0.234785346966,0.277869634186,-1.65016285492,-0.566038671045,0.413244357507,0.520618938023,-0.0584685299418,0.000872664625997,0.00261799387799,0,0.0115191730632,0,-0.000681740635936,-0.0109315388938,0.000192357859775,0.00577178796465,-0.00275210403799,0.0177101457835,-0.022271928811,0.0165939640778,-0.01953066671,-0.00380324191283,-0.000129036099545,-8.35671280276e-07,-1.50372604346,0.163713773046,-0.0125141547664,-0.119530348916,-0.0732492627066,0.029076911767,-1.40112962072,0.131887191761,-0.00952870166602,-0.123333590828,-0.0401923225351,0.0290760760957,-0.13104,0.17829,-0.17875,0.005,-0.0512,-0.0006
0.969,0.969328289,11.688,1,-0.234854256259,0.277869234712,-1.65016325439,-0.566038671045,0.413239563818,0.52061821897,-0.0767944870878,-0,-0,0,-0.00314159265359,-0.0010471975512,-0.000684852153136,-0.0109366546686,0.000188603605016,0.00577237978676,-0.00275646112959,0.017781450952,-0.0216789372772,0.0165905533868,-0.0195955754591,-0.00374762356439,-0.000128652066283,-8.2154789581e-07,-1.24025018086,0.0998324118382,0.0187751038443,-0.106717078856,-0.0232056085039,0.0297013700031,-1.37112962072,0.116422965225,-0.00082047161477,-0.11046470242,-0.0251923225351,0.0297005484552,-0.17325,0.1701,-0.15565,-0.003,-0.047,0
0.97,0.970164777,6.184,1,-0.234933352143,0.277868835238,-1.65016205597,-0.566038671045,0.413241001924,0.520617979285,-0.0767944870878,-0.000872664625997,-0.00174532925199,0,-0.0125663706144,-0.0010471975512,-0.000688101498288,-0.0109355113764,0.000183535253564,0.00577287818595,-0.0027538896566,0.0178598322128,-0.0210843077963,0.0165866692678,-0.0196601563114,-0.00369178657025,-0.000128269923433,-8.0745941453e-07,-1.22763219578,0.073099256443,0.0442665891418,-0.101699979389,-0.00937865506999,0.0295161363029,-1.34112962072,0.0896859257108,0.0246064328304,-0.105391765959,-0.0101923225351,0.0295153288435,0.20097,0.20097,-0.05775,0.0022,0.0964,-0.0102
0.971,0.971119368,5.083,1,-0.234998066958,0.277868236026,-1.65016145676,-0.566039629783,0.413241001924,0.520617979285,-0.0575958653158,-0,0.00261799387799,0,0.00837758040957,0,-0.000691346327562,-0.0109435284722,0.000178864211868,0.00577393523171,-0.00275310921012,0.0179242158446,-0.0204873885512,0.0165823456131,-0.0197245166515,-0.00363574308866,-0.000127885589418,-7.93140992607e-07,-1.51235698626,0.170619418039,-0.015011936047,-0.121307995818,-0.0726202958709,0.0292779220621,-1.37112962072,0.119685925711,-0.0053935671696,-0.120391765959,-0.0251923225351,0.0292771289211,-0.05544,0.19341,-0.15345,0.014,-0.0146,-0.015
0.972,0.9719677,5.584,1,-0.235062582035,0.277867237341,-1.65016245544,-0.566040109152,0.413235249497,0.520617499916,-0.0689405054538,-0,-0,-0.0010471975512,0.0010471975512,0,-0.000694286576906,-0.0109514741986,0.000175134509554,0.00577472268209,-0.00275838331536,0.0179914383883,-0.0198904080777,0.0165771747044,-0.019788065117,-0.00357953473009,-0.000127487275848,-7.789338165e-07,-1.35243642785,0.117121983226,0.0159485966942,-0.109918669154,-0.0401183560034,0.0296460942583,-1.37232683593,0.13369915793,-0.00383946842277,-0.113498203884,-0.0401923225351,0.0296453153244,-0.23058,0.15624,-0.1947,0.003,-0.0742,0.0056
0.973,0.973148989,5.507,1,-0.235142476868,0.277867037604,-1.65016205597,-0.566039629783,0.413235009812,0.520617979285,-0.0820304748437,-0,-0.00261799387799,0,-0.0136135681656,0,-0.000697483490419,-0.0109497843692,0.000170624305353,0.0057738296588,-0.00275813243984,0.018071623265,-0.0192919206192,0.0165726056898,-0.0198516841696,-0.00352320436034,-0.00012709230218,-7.64917377684e-07,-1.15726389119,0.0475182620771,0.0563204381249,-0.0987769693834,0.00397788539412,0.0280833764304,-1.34232683593,0.10369915793,0.0261605315772,-0.102300173744,-0.0251923225351,0.028082611513,0.12348,0.19215,-0.0671,-0.0064,0.0742,-0.0088
0.974,0.974124799,6.035,1,-0.235211985372,0.277867636815,-1.65016105728,-0.566039390099,0.413236208235,0.520618698339,-0.0610865238198,-0,0.00174532925199,0.0010471975512,0.00418879020479,0,-0.000701065320952,-0.0109547668868,0.0001662277253,0.00577289465047,-0.00275684953557,0.0181406184077,-0.0186917744374,0.016567870901,-0.0199152555237,-0.0034667000483,-0.00012669944962,-7.50666382895e-07,-1.46105496834,0.153091084408,-0.0053757884006,-0.120017200404,-0.0603583120869,0.0281161039195,-1.37232683593,0.13369915793,-0.00383946842277,-0.117300173744,-0.0401923225351,0.0281153532532,-0.00567,0.21609,-0.11055,0.0046,0.025,-0.0062
0.975,0.975148016,4.344,1,-0.235274503079,0.277868635501,-1.6501622557,-0.566039390099,0.413230695491,0.520619177707,-0.0654498469498,0.00174532925199,0.00174532925199,0,0.00733038285838,0,-0.000704458067086,-0.0109639461573,0.000163730755477,0.00577179667329,-0.00276394059193,0.0182058848912,-0.018090736119,0.0165615185117,-0.019977968794,-0.00340996772,-0.000126296791557,-7.36522393334e-07,-1.40687147599,0.130979998704,0.00234863565579,-0.115456618125,-0.052999984609,0.0286815348871,-1.40232683593,0.147541517216,-0.0176293331382,-0.118866585845,-0.0531262814005,0.0286807983648,-0.22176,0.16128,-0.21395,0.0008,-0.1018,-0.0026
0.976,0.975999211,5.035,1,-0.235351401856,0.277869434449,-1.65016205597,-0.566039629783,0.413228778015,0.520618698339,-0.0811578102177,-0,-0.00261799387799,0,-0.0136135681656,-0.0010471975512,-0.000707843559505,-0.0109640481822,0.00016015532933,0.00577224031627,-0.00276646334743,0.0182836565019,-0.0174874801379,0.016555386303,-0.0200404793048,-0.00335303165751,-0.000125883613091,-7.22156455076e-07,-1.17007971165,0.0500364446972,0.0551298970884,-0.0989148346706,0.00278557401978,0.0291243686011,-1.37232683593,0.117541517216,0.0123706668618,-0.103866585845,-0.0381262814005,0.0291236464447,0.05481,0.19341,-0.09075,0.0012,0.0488,-0.0032
0.977,0.977147267,4.678,1,-0.235423307205,0.277869833923,-1.65016065781,-0.566039869468,0.413231654229,0.520617979285,-0.0645771823238,-0,-0,0,-0,-0.0010471975512,-0.000711410242457,-0.0109675813659,0.000155329708512,0.00577332424563,-0.00276326311671,0.0183540421278,-0.0168833592452,0.0165485732925,-0.0201023996759,-0.00329589136406,-0.000125466753484,-7.07647810793e-07,-1.41016106522,0.123478504391,0.0157480936715,-0.11258007952,-0.0454771040118,0.0297388085073,-1.40232683593,0.140027077684,-0.00435430600437,-0.115875970884,-0.0456025707653,0.0297381008595,0.12852,0.21042,-0.0803,-0.0004,0.0642,-0.012
0.978,0.978382813,11.711,1,-0.235482029907,0.277869434449,-1.65016105728,-0.566040109152,0.413228058962,0.520617260232,-0.0593411945678,-0,0.00261799387799,0,0.0115191730632,0,-0.000714697283692,-0.0109793425769,0.000151414495773,0.00577415629047,-0.00276660287045,0.0184144772081,-0.0162783295747,0.0165404560957,-0.0201637471011,-0.00323856813539,-0.000125045072472,-6.93200298453e-07,-1.49688495024,0.181290718932,-0.0264813270753,-0.124522602507,-0.0739878514656,0.029273580892,-1.43232683593,0.170027077684,-0.0343543060044,-0.127761170643,-0.0606025707653,0.0292728876917,-0.23751,0.15813,-0.20185,0.0028,-0.0876,0.001
0.979,0.979055134,4.858,1,-0.235554933942,0.277869034975,-1.65016125702,-0.566040348837,0.413224703379,0.520617020547,-0.0794124809657,-0.000872664625997,-0.00261799387799,0,-0.010471975512,0,-0.000717840123243,-0.010982021417,0.000147375006976,0.00577453507751,-0.00276957722662,0.0184889752571,-0.0156710697218,0.016532878611,-0.0202251818806,-0.00318108658611,-0.000124622585029,-6.78932298285e-07,-1.20046993398,0.073707865143,0.0406845260303,-0.104217361698,-0.00624949827305,0.0282811224777,-1.40232683593,0.140027077684,-0.00435430600437,-0.112761170643,-0.0456025707653,0.0282804435454,-0.04158,0.20475,-0.11495,-0.0042,0.003,-0.0086
0.98,0.980148973,4.588,1,-0.235629835347,0.277868635501,-1.65015965912,-0.566040109152,0.413227819277,0.520617020547,-0.0689405054538,-0,-0,0,-0.00628318530718,0,-0.000721279762805,-0.0109837056175,0.000141845029063,0.00577468429375,-0.00276509901132,0.0185624080577,-0.0150629642781,0.0165249820549,-0.0202863568079,-0.0031234702123,-0.000124201416646,-6.6468515217e-07,-1.3438851732,0.105108396428,0.024099298722,-0.111408495316,-0.0306026917928,0.0286865021144,-1.37232683593,0.121633378483,0.00381294191405,-0.114531965528,-0.0307268932095,0.0286858374293,0.15435,0.19719,-0.0627,0.003,0.0874,-0.018
0.981,0.981146395,4.858,1,-0.23568855805,0.277868036289,-1.65015985886,-0.566040348837,0.41322638117,0.520617260232,-0.0549778714378,-0,0.00261799387799,0,0.0125663706144,0.0010471975512,-0.00072457961107,-0.0109955957476,0.000137490588724,0.00577466114389,-0.00276617285642,0.0186217672461,-0.0144540028992,0.0165160794427,-0.0203466463198,-0.00306560395301,-0.000123762113163,-6.49895788254e-07,-1.5580185455,0.18962967185,-0.0273830292841,-0.127637925543,-0.0819347671941,0.0282408012904,-1.40232683593,0.151633378483,-0.0261870580859,-0.129531965528,-0.0457268932095,0.0282401513946,-0.2205,0.18018,-0.1881,0.0052,-0.064,-0.0028
0.982,0.982159596,5.838,1,-0.235758066554,0.277867237341,-1.65016125702,-0.566040109152,0.413222306534,0.520617260232,-0.0776671517137,-0,-0.00174532925199,0,-0.00523598775598,0,-0.000727539635219,-0.0110005044625,0.00013373677965,0.00577418225654,-0.00277043674994,0.0186933948126,-0.0138428158785,0.0165077229869,-0.0204070280099,-0.00300757943559,-0.00012332673939,-6.35510122328e-07,-1.23192622182,0.0861609830665,0.0296596412727,-0.107497503136,-0.0153357686401,0.0282840797898,-1.37232683593,0.121633378483,0.00381294191405,-0.114531965528,-0.0307268932095,0.0282834442797,-0.09891,0.16254,-0.1518,0.0004,-0.028,-0.0004
0.983,0.983148085,4.267,1,-0.235837362175,0.277867437078,-1.65016045807,-0.566040348837,0.41322422401,0.520617260232,-0.0759218224618,-0,-0.00174532925199,-0.0010471975512,-0.0115191730632,-0.0010471975512,-0.000730909970171,-0.0109993092657,0.000129096569595,0.00577444044203,-0.00276847102909,0.0187716500845,-0.0132307877018,0.0164990538189,-0.0204671547701,-0.00294941982129,-0.00012289743075,-6.20921418915e-07,-1.24513888083,0.0700190662131,0.0449018527506,-0.103038606042,-0.00916816186622,0.0302965287972,-1.34232683593,0.091633378483,0.0244346979806,-0.105988025863,-0.0157268932095,0.0302959078758,0.20223,0.20475,-0.0638,-0.0052,0.0972,-0.0204
0.984,0.984148588,4.874,1,-0.235898881197,0.277867836552,-1.65016065781,-0.566040828206,0.413223265272,0.520617020547,-0.0549778714378,-0,0.00261799387799,0,0.010471975512,0,-0.000734386260747,-0.0110093876148,0.000125328229175,0.00577489191524,-0.00277016612693,0.0188334774787,-0.012617064431,0.0164885961042,-0.020526339822,-0.00289094716733,-0.000122444662269,-6.06011250619e-07,-1.55585544212,0.18618875577,-0.0250320016384,-0.126843982403,-0.0790811369098,0.0292889639624,-1.37232683593,0.121633378483,-0.00556530201945,-0.120988025863,-0.0307268932095,0.0292883579512,-0.12159,0.18396,-0.165,0.008,-0.044,-0.0052
0.985,0.98513641,4.785,1,-0.235965992856,0.277867836552,-1.65016185623,-0.566041307575,0.413217512844,0.520616541178,-0.0767944870878,-0,-0,0,-0.0010471975512,0,-0.000737550463389,-0.0110156913475,0.000122196209784,0.00577540500947,-0.00277661479078,0.0189032932059,-0.0120018083988,0.0164778049185,-0.0205853268544,-0.00283232807716,-0.000121989098347,-5.91544306227e-07,-1.24985353918,0.114772170392,0.00545564964799,-0.113770761504,-0.0256652883217,0.028668003721,-1.34232683593,0.131249975311,-0.0151296772064,-0.116603089581,-0.02578727742,0.0286674121767,-0.23814,0.17577,-0.1892,0.0146,-0.0606,0.0004
0.986,0.986167819,5.038,1,-0.236049083482,0.277867636815,-1.65016105728,-0.566041307575,0.413218711266,0.520616301494,-0.0837758040957,-0,-0.00261799387799,-0.00209439510239,-0.0136135681656,0,-0.000740817316281,-0.0110120611556,0.000117312174823,0.00577576285262,-0.00277484647559,0.0189857877373,-0.0113857605425,0.0164664299557,-0.0206438136508,-0.00277355289677,-0.000121529914468,-5.76907947676e-07,-1.13845111164,0.049341658138,0.0519359857933,-0.099392107453,0.00771700287783,0.0300052795038,-1.31232683593,0.101249975311,0.0148703227936,-0.10216566035,-0.01078727742,0.0300047025959,0.16632,0.18774,-0.0484,-0.0098,0.0994,-0.0028
0.987,0.987148021,5.071,1,-0.236118791724,0.277867437078,-1.65016025833,-0.56604106789,0.413219670004,0.520616301494,-0.0602138591938,-0,0.00261799387799,0,0.00837758040957,0,-0.000744279518255,-0.0110170072001,0.000112409638274,0.0057756798334,-0.00277319429283,0.0190551033711,-0.0107688946892,0.0164556730219,-0.0207023084809,-0.0027146667357,-0.000121078171673,-5.62267653062e-07,-1.48296784872,0.177988579094,-0.0260552560355,-0.126146257814,-0.0682828628333,0.0292785374112,-1.34232683593,0.131249975311,-0.0151296772064,-0.11716566035,-0.02578727742,0.0292779751436,0.0063,0.19467,-0.1287,0.0064,0.0038,-0.0128
0.988,0.98814744,4.391,1,-0.236184904698,0.277867037604,-1.65016145676,-0.566041307575,0.413212958838,0.520616061809,-0.0724311639578,-0,0.000872664625997,0,0.00418879020479,0.0010471975512,-0.000747404378287,-0.0110239352804,0.000109055174889,0.00577581720446,-0.0027800291516,0.0191244850684,-0.0101498017152,0.0164447880649,-0.0207602796464,-0.00265550703803,-0.000120620387206,-5.47468103137e-07,-1.31549093036,0.141430264144,-0.0112630282125,-0.120231424199,-0.0407741588389,0.0278224720251,-1.32564073207,0.157875052209,-0.0320233078588,-0.122886931237,-0.04078727742,0.027821924557,-0.27657,0.2142,-0.20295,0.007,-0.1032,-0.0004
0.989,0.990166916,6.393,1,-0.236342497255,0.27786663813,-1.65016085755,-0.566040828206,0.413214157261,0.520617020547,-0.0645771823238,-0,0.000872664625997,0,0.00314159265359,0.0010471975512,-0.000749643161122,-0.010972576748,0.00010405011792,0.00577443618301,-0.00277836357303,0.0192816494788,-0.00952898958977,0.016431852983,-0.0208176563587,-0.00259612464032,-0.000120142996932,-5.32490613585e-07,-1.41136011301,0.145843349585,-0.00491262699886,-0.121312090478,-0.0503954644339,0.0278371027255,-1.35564073207,0.162275202568,-0.0257302833576,-0.123908215118,-0.0505156074308,0.0278365702349,0.10143,0.18522,-0.11,0.003,0.0474,-0.0078
0.99,0.991154805,4.747,1,-0.23640581391,0.277866438393,-1.65016165649,-0.566041307575,0.413208165148,0.520617020547,-0.0654498469498,-0,0.00261799387799,0,0.00837758040957,0,-0.00075290598666,-0.0109813076265,0.000100582656195,0.00577460584224,-0.002784421197,0.0193477928048,-0.00890811953266,0.0164196471992,-0.0208750691412,-0.00253669166119,-0.000119677215621,-5.17731612034e-07,-1.40727258831,0.174714922347,-0.0314700426738,-0.126103236701,-0.0595656036475,0.0292582417438,-1.38564073207,0.191134569546,-0.052345111815,-0.128639928363,-0.0596852808631,0.0292577240121,-0.26712,0.1575,-0.209,0.011,-0.1124,-0.01
0.991,0.992163913,5.042,1,-0.236486707428,0.277866837867,-1.65016145676,-0.56604106789,0.413205288934,0.520617020547,-0.0898844564777,-0,-0.00261799387799,0,-0.0167551608191,0,-0.000756262078154,-0.0109788846123,9.66424439162e-05,0.00577420806975,-0.00278728983553,0.0194302058991,-0.0082850129491,0.0164060635377,-0.0209314045582,-0.00247691598571,-0.000119194317088,-5.02887325333e-07,-1.04642262669,0.0427682747623,0.0468422902346,-0.102008963538,0.0212268698934,0.0280617884327,-1.35564073207,0.161134569546,-0.022345111815,-0.113639928363,-0.0446852808631,0.0280612855454,-0.00252,0.19782,-0.1023,-0.0032,0.05,-0.0076
0.992,0.993150069,4.729,0,-0.236565403838,0.277867636815,-1.65015905991,-0.56604106789,0.413207685779,0.520617020547,-0.0706858347058,-0,-0,0,-0.00209439510239,0,-0.000760073901369,-0.0109780354881,9.14751989609e-05,0.00577447681296,-0.00278388483856,0.0195077089012,-0.00766031748825,0.0163924059099,-0.0209877769182,-0.00241701383856,-0.000118708827286,-4.87783887065e-07,-1.32231474292,0.121197682675,0.00698962342772,-0.116509920708,-0.0322902719004,0.0286795989183,-1.32997506041,0.137590088585,-0.0139981534905,-0.118926934546,-0.0324089807277,0.0286791111344,0.17829,0.21924,-0.06545,0.0044,0.0774,-0.016
0.993,0.994161387,5.839,1,-0.23662692286,0.277867437078,-1.6501584607,-0.566041307575,0.41320241272,0.520616061809,-0.0602138591938,-0,0.00523598775598,0,0.0115191730632,0,-0.000763612580484,-0.0109879131956,8.72309546195e-05,0.00577570776322,-0.00278791077305,0.0195717818847,-0.00703485376038,0.0163790955455,-0.0210439118653,-0.00235697983455,-0.000118221093363,-4.72934486942e-07,-1.47993947001,0.212183195996,-0.0581758045119,-0.134492494741,-0.0767627031575,0.0298416348851,-1.35997506041,0.167590088585,-0.0439981534905,-0.133926934546,-0.0474089807277,0.0298411619506,-0.27279,0.15687,-0.2178,0.0108,-0.1078,0.0052
0.994,0.995153079,5.131,1,-0.236704620584,0.277867037604,-1.65015866044,-0.566041547259,0.41319761903,0.52061558244,-0.0881391272257,-0,-0.00174532925199,0,-0.0125663706144,-0.0010471975512,-0.000766771192856,-0.0109874841636,8.31834789368e-05,0.00577630651455,-0.00279214718399,0.0196517918951,-0.00640776393238,0.0163644252021,-0.0210994949084,-0.00229672637232,-0.000117729158499,-4.58137074004e-07,-1.07552042511,0.064871168559,0.0300345971103,-0.105718107216,0.0114431948755,0.0293118077604,-1.32997506041,0.137590088585,-0.0139981534905,-0.118926934546,-0.0324089807277,0.0293113496234,-0.08694,0.16506,-0.1353,0.0008,0.0056,-0.0132
0.995,0.995956922,5.982,1,-0.236789309107,0.277867437078,-1.6501568628,-0.56604106789,0.413200734929,0.520615342756,-0.0785398163397,-0,-0.000872664625997,0,-0.00733038285838,0,-0.000770367536495,-0.010982887488,7.78933433453e-05,0.0057763302333,-0.00278823341776,0.0197350938364,-0.00577909162705,0.0163490185946,-0.0211545089999,-0.00223623192232,-0.000117234166877,-4.42964238355e-07,-1.20985329983,0.0949310068789,0.0178565298352,-0.112392099881,-0.0115709515995,0.0284792328029,-1.29997506041,0.111280025474,-0.00329797916473,-0.114628331804,-0.0174089807277,0.0284787898387,0.22239,0.2331,-0.0495,-0.002,0.102,-0.0104
0.996,0.997018313,5.836,1,-0.236855022607,0.277867237341,-1.6501568628,-0.566041307575,0.413198098399,0.520615822125,-0.0602138591938,-0,0.00349065850399,0,0.0125663706144,0,-0.000773775923575,-0.0109902369373,7.36664106721e-05,0.00577600225693,-0.00279055691891,0.0198020428312,-0.00514892779707,0.0163338965696,-0.0212093024875,-0.00217556913261,-0.000116732785476,-4.27810040143e-07,-1.48189437217,0.201420582694,-0.0476796093254,-0.132319522928,-0.0743351996871,0.0294671302494,-1.32997506041,0.141280025474,-0.0332979791647,-0.129628331804,-0.0324089807277,0.0294667024394,-0.15309,0.17892,-0.187,0.0076,-0.0728,-0.0118
0.997,0.998166333,5.707,1,-0.236929724276,0.27786663813,-1.6501584607,-0.566041547259,0.413191387233,0.52061558244,-0.0846484687217,-0,-0.000872664625997,0,-0.00628318530718,0,-0.000776727734039,-0.0109916918876,7.02933562244e-05,0.00577608002044,-0.00279761155569,0.0198800122532,-0.00451867637812,0.0163185614342,-0.0212638584909,-0.0021148314728,-0.000116232177626,-4.12678610506e-07,-1.13038971166,0.0933838930367,0.010599797469,-0.112416479209,-0.00365108967202,0.0284605442343,-1.29997506041,0.111280025474,-0.0106640610218,-0.114628331804,-0.0174089807277,0.0284601315557,-0.23688,0.16632,-0.1793,0.0026,-0.0526,-0.0072
0.998,0.999149982,4.436,1,-0.237018807014,0.27786663813,-1.65015826096,-0.566041547259,0.413193065025,0.52061558244,-0.0846484687217,-0,-0.00349065850399,0,-0.0136135681656,0,-0.000779915790671,-0.0109842703514,6.56641772547e-05,0.00577601400298,-0.00279622170264,0.0199682566831,-0.00388611520165,0.0163024210179,-0.0213178573577,-0.00205381673846,-0.000115719622587,-3.97384728093e-07,-1.11972919297,0.051980793485,0.0467474733805,-0.10455680797,0.0115766729178,0.0278965896793,-1.26997506041,0.0812800254735,0.0193359389782,-0.106610624708,-0.00240898072768,0.0278961922945,0.25326,0.18585,-0.05335,0.005,0.112,-0.0092
0.999,0.999963275,4.705,1,-0.237085918673,0.277867037604,-1.65015826096,-0.566041786944,0.413192345971,0.52061558244,-0.0584685299418,-0,0.00261799387799,0,0.010471975512,0,-0.000783447460474,-0.0109907919277,6.1614446927e-05,0.0057760444683,-0.00279747783704,0.0200356421632,-0.00325192450999,0.0162849148905,-0.0213712989549,-0.00199258255679,-0.000115198127614,-3.82368270176e-07,-1.50152893574,0.191460539972,-0.0367108969973,-0.130940551673,-0.0720885788295,0.0292838174041,-1.29997506041,0.111280025474,-0.0106640610218,-0.121610624708,-0.0174089807277,0.0292834350358,-0.07812,0.18648,-0.16225,-0.002,-0.0262,-0.0056
1,1.001142266,4.837,1,-0.237152231385,0.277867437078,-1.6501600586,-0.566041786944,0.413183717329,0.520615103071,-0.0741764932098,-0,-0,0.0010471975512,-0,-0.0010471975512,-0.000786716895077,-0.0109974868983,5.90743732107e-05,0.00577586767802,-0.0028072878803,0.0201062611294,-0.0027783549434,0.0162733941032,-0.0214114926419,-0.00194624743656,-0.000114814272174,-3.71072603662e-07,-1.2787090126,0.130424917724,-0.00658784245499,-0.119984658393,-0.0296109948003,0.0287635517266,-1.28148736755,0.141280025474,-0.0279993350969,-0.12193090583,-0.0297258090725,0.028763180654,-0.28539,0.15876,-0.20955,0.0142,-0.094,-0.014
1.001,1.002155317,6.237,1,-0.237240515175,0.277868036289,-1.65015905991,-0.566041307575,0.41318323796,0.520615103071,-0.0925024503557,-0,-0.00261799387799,0,-0.0188495559215,0,-0.000790202850784,-0.0109904145336,5.4552062517e-05,0.00577539224882,-0.00280746884588,0.0201949520833,-0.00262586665274,0.0162738213077,-0.0214264011836,-0.00192992588256,-0.000114719500568,-3.67036083202e-07,-1.00617694163,0.0406591068594,0.0433225777826,-0.103930378221,0.0287921047928,0.0280589276785,-1.25148736755,0.111280025474,0.0020006649031,-0.10693090583,-0.0147258090725,0.0280585606425,0.15372,0.20601,-0.05885,-0.003,0.1002,-0.0048
