time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z
1.019999999999998463e+00,-2.486428840000000084e-01,2.790383160000000085e-01,-1.620962524000000071e+00,-6.657453700000000030e-01,4.098050089999999979e-01,6.242363709999999566e-01,-2.486497745339175947e-01,2.790412427703595211e-01,-1.620966452693551219e+00,-6.657373867804160517e-01,4.098100717966443041e-01,6.242302099014338523e-01,-6.364897199999999811e-02,2.523304999999999992e-03,4.249287999999999677e-02,-1.864523539999999868e-01,5.767078000000000135e-03,1.808498920000000121e-01,-6.365106759663630154e-02,2.526380058961697449e-03,4.250339896701612469e-02,-1.864204071198110879e-01,5.747797797196883829e-03,1.808223609600677351e-01,-2.226664081343088242e-03,-2.710913640330534236e+01,1.317049076902502591e+01,1.962724475365494881e+00,7.177219990510803893e-02,4.909950609528343978e-04,8.785235400137025863e+01,8.795168399956310168e+01,6.402466941837281489e-01,-2.592656375420504533e-02,5.402466950185613737e-01,6.402469352638600064e-01,-2.593035096758817409e-02,5.402444477101449039e-01
1.024999999999997913e+00,-2.489611820000000031e-01,2.790508919999999948e-01,-1.620750743999999965e+00,-6.666767489999999574e-01,4.098345560000000165e-01,6.251396769999999492e-01,-2.489680834709366020e-01,2.790538265961849951e-01,-1.620754739852276805e+00,-6.666685226161989108e-01,4.098396345649114036e-01,6.251332807134235559e-01,-6.367040799999999778e-02,2.507127999999999961e-03,4.221916900000000084e-02,-1.860989680000000035e-01,6.051657000000000217e-03,1.804724500000000065e-01,-6.367060666949467262e-02,2.510187467117306302e-03,4.223011490534170354e-02,-1.860693506356879412e-01,6.032185550614951007e-03,1.804472374101296628e-01,-2.296515812388655320e-03,-2.710950941862709840e+01,1.317068774579485257e+01,1.961488260059067734e+00,7.172512665235933338e-02,4.909928628855714716e-04,9.259740799825522117e+01,9.268608200000016950e+01,6.402236687691533756e-01,-2.617443118457021475e-02,5.402236695964194313e-01,6.402239120145473139e-01,-2.617821110168191620e-02,5.402214172328951847e-01
1.029999999999997362e+00,-2.492795889999999959e-01,2.790633869999999961e-01,-1.620540332000000028e+00,-6.676063580000000108e-01,4.098655250000000083e-01,6.260410929999999929e-01,-2.492864913814223649e-01,2.790663295284067646e-01,-1.620544393829726371e+00,-6.675978992996597361e-01,4.098706190531939408e-01,6.260344714602940064e-01,-6.369216900000000681e-02,2.490978000000000029e-03,4.194533000000000289e-02,-1.857444089999999992e-01,6.336139000000000181e-03,1.800936429999999977e-01,-6.369057312211549859e-02,2.494017785872394786e-03,4.195670826328118386e-02,-1.857170212870235815e-01,6.316485785910875596e-03,1.800706484401732865e-01,-2.365716260901207235e-03,-2.710987793150041014e+01,1.317088106317378937e+01,1.960251907711362707e+00,7.167808408373514684e-02,4.909925038382148468e-04,9.860648600079002790e+01,9.869845399953192100e+01,6.402004243690344598e-01,-2.642225842168556202e-02,5.402004255955527023e-01,6.402006696585573753e-01,-2.642602506324264952e-02,5.401981672640483456e-01
1.034999999999996811e+00,-2.495981049999999868e-01,2.790758019999999839e-01,-1.620331291000000062e+00,-6.685341909999999999e-01,4.098979170000000005e-01,6.269406119999999527e-01,-2.496050003862740896e-01,2.790787516721598416e-01,-1.620335415225429232e+00,-6.685255104992837705e-01,4.099030248074260752e-01,6.269337748510804831e-01,-6.371425499999999742e-02,2.474856000000000104e-03,4.167136999999999925e-02,-1.853886879999999959e-01,6.620519000000000057e-03,1.797134790000000093e-01,-6.371096158150275912e-02,2.477867881512761140e-03,4.168318358220014092e-02,-1.853634305219930278e-01,6.600692863207472533e-03,1.796926066128463895e-01,-2.433458389596854232e-03,-2.711024334366542021e+01,1.317107140421433442e+01,1.959015502476118886e+00,7.163109500400353935e-02,4.909921507794176966e-04,9.185384699958376586e+01,9.203522399911889806e+01,6.401769608763863140e-01,-2.667004389087633542e-02,5.401769615455042084e-01,6.401772082495338356e-01,-2.667379276417899958e-02,5.401746979379946634e-01
1.039999999999996261e+00,-2.499167320000000025e-01,2.790881359999999867e-01,-1.620123618999999904e+00,-6.694602429999999549e-01,4.099317299999999942e-01,6.278382260000000548e-01,-2.499236125796178432e-01,2.790910931397271311e-01,-1.620127804630306700e+00,-6.694513499511768329e-01,4.099368513504815792e-01,6.278311836692235248e-01,-6.373666499999999790e-02,2.458762000000000187e-03,4.139729100000000273e-02,-1.850318139999999889e-01,6.904793999999999689e-03,1.793319700000000072e-01,-6.373176670487987194e-02,2.461742225718243846e-03,4.140954070383170288e-02,-1.850085932494970609e-01,6.884802854318994650e-03,1.793131283542193644e-01,-2.499959929472606035e-03,-2.711060200688194044e+01,1.317125722105913077e+01,1.957778804346648638e+00,7.158413550086167865e-02,4.909920735365975921e-04,8.980134600278688595e+01,8.990261500002816319e+01,6.401532784484046390e-01,-2.691778761449470370e-02,5.401532791908422171e-01,6.401535278396697226e-01,-2.692151410405779766e-02,5.401510093770344190e-01
1.044999999999995710e+00,-2.502354720000000143e-01,2.791003890000000043e-01,-1.619917317999999939e+00,-6.703845069999999629e-01,4.099669650000000165e-01,6.287339290000000247e-01,-2.502423300353359137e-01,2.791033540441252292e-01,-1.619921562630995515e+00,-6.703754114660586128e-01,4.099720981844361400e-01,6.287266907836985830e-01,-6.375939499999999649e-02,2.442695999999999843e-03,4.112309799999999682e-02,-1.846737989999999996e-01,7.188960000000000315e-03,1.789491290000000123e-01,-6.375298530653303319e-02,2.445638082152261968e-03,4.113578116103104587e-02,-1.846525243956178841e-01,7.168811448343669242e-03,1.789322312202840659e-01,-2.565679132364051540e-03,-2.711095692104162680e+01,1.317143962530553125e+01,1.956541974014071039e+00,7.153722293854875014e-02,4.909922100098840399e-04,9.508430999994743615e+01,9.518467399902874604e+01,6.401293769290193891e-01,-2.716548924613686536e-02,5.401293782786025233e-01,6.401296284771953449e-01,-2.716918897398658619e-02,5.401271016927221558e-01
1.049999999999995159e+00,-2.505543259999999939e-01,2.791125629999999802e-01,-1.619712387999999947e+00,-6.713069790000000259e-01,4.100036200000000131e-01,6.296277150000000322e-01,-2.505611548043882308e-01,2.791155344999264321e-01,-1.619716689792310094e+00,-6.712976889282382675e-01,4.100087647862133422e-01,6.296202891406685875e-01,-6.378244600000000653e-02,2.426658999999999847e-03,4.084879699999999919e-02,-1.843146529999999950e-01,7.473012000000000231e-03,1.785649659999999916e-01,-6.377461186930669101e-02,2.429557793466643675e-03,4.086191120520180770e-02,-1.842952385378418823e-01,7.452713135555469326e-03,1.785499292346194034e-01,-2.630099412270769932e-03,-2.711130674042440702e+01,1.317161850776297349e+01,1.955305059613975605e+00,7.149035662617306275e-02,4.909922783647209131e-04,9.362509799757390283e+01,9.379560299930744804e+01,6.401052567498548562e-01,-2.741314828673354145e-02,5.401052576097327140e-01,6.401055102094539428e-01,-2.741681725593875588e-02,5.401029749933579094e-01
1.054999999999994609e+00,-2.508732969999999951e-01,2.791246560000000265e-01,-1.619508830000000010e+00,-6.722276520000000088e-01,4.100416949999999838e-01,6.305195770000000532e-01,-2.508800889255818345e-01,2.791276346182929302e-01,-1.619513186663414483e+00,-6.722181762986555453e-01,4.100468506122817991e-01,6.305119717549880765e-01,-6.380581600000000131e-02,2.410649999999999859e-03,4.057439200000000079e-02,-1.839543859999999975e-01,7.756947000000000148e-03,1.781794909999999954e-01,-6.379664602062774803e-02,2.413498661332854830e-03,4.058793188491956194e-02,-1.839367514962828576e-01,7.736504773001686049e-03,1.781662359404582174e-01,-2.694565258274383979e-03,-2.711165265482194187e+01,1.317179392487705414e+01,1.954068000180152920e+00,7.144353518036423989e-02,4.909921205144685127e-04,9.768857299786759540e+01,9.779459000128554180e+01,6.400809174710067051e-01,-2.766076502619613936e-02,5.400809185669313006e-01,6.400811730804876198e-01,-2.766439882904888833e-02,5.400786293842596564e-01
1.059999999999994058e+00,-2.511923850000000180e-01,2.791366690000000039e-01,-1.619306643999999906e+00,-6.731465210000000532e-01,4.100811890000000126e-01,6.314095079999999527e-01,-2.511991344130177217e-01,2.791396545051862410e-01,-1.619311053778032194e+00,-6.731368676082755131e-01,4.100863550994574558e-01,6.314017317198011847e-01,-6.382950199999999630e-02,2.394669999999999785e-03,4.029988600000000004e-02,-1.835930090000000015e-01,8.040761000000000436e-03,1.777927169999999890e-01,-6.381907977337113180e-02,2.397460750657665063e-03,4.031384764725205738e-02,-1.835770760674972080e-01,8.020181904151423360e-03,1.777811684070421672e-01,-2.756924333560117901e-03,-2.711199424886873643e+01,1.317196591904864356e+01,1.952830969125975313e+00,7.139676964966482076e-02,4.909923239629525923e-04,9.207231399705051444e+01,9.221738999985973351e+01,6.400563593988350952e-01,-2.790833817326118793e-02,5.400563607849540038e-01,6.400566171313668562e-01,-2.791193356123035721e-02,5.400540649697167517e-01
1.064999999999993507e+00,-2.515115920000000060e-01,2.791486029999999952e-01,-1.619105830999999940e+00,-6.740635809999999672e-01,4.101221019999999884e-01,6.322975020000000113e-01,-2.515182932491301648e-01,2.791515942741839562e-01,-1.619110291649573208e+00,-6.740537569631068759e-01,4.101272776629884542e-01,6.322895622049012898e-01,-6.385350500000000484e-02,2.378719999999999966e-03,4.002528500000000072e-02,-1.832305330000000010e-01,8.324450000000000599e-03,1.774046549999999944e-01,-6.384190789666986665e-02,2.381446556935392506e-03,4.003966229826740747e-02,-1.832162287316438654e-01,8.303740312113769284e-03,1.773947408006890103e-01,-2.818087374785616106e-03,-2.711233034670534181e+01,1.317213406638342832e+01,1.951593855146393164e+00,7.135004939580952277e-02,4.909923584599365292e-04,9.062841700142598711e+01,9.074996500203269534e+01,6.400315826274651787e-01,-2.815586761668630381e-02,5.400315835134251730e-01,6.400318424035498222e-01,-2.815942130597935689e-02,5.400292818464819122e-01
1.069999999999992957e+00,-2.518309200000000136e-01,2.791604560000000013e-01,-1.618906391999999972e+00,-6.749788249999999490e-01,4.101644329999999949e-01,6.331835519999999828e-01,-2.518375673970907891e-01,2.791634540365582895e-01,-1.618910900769796157e+00,-6.749688385404002400e-01,4.101696176943258609e-01,6.331754564523419671e-01,-6.387782100000000129e-02,2.362799000000000062e-03,3.975059300000000073e-02,-1.828669679999999909e-01,8.608008999999999800e-03,1.770153160000000059e-01,-6.386512745721216466e-02,2.365453648295475896e-03,3.976538051683257274e-02,-1.828542222437500864e-01,8.587174877974340301e-03,1.770069677596433633e-01,-2.878550581865813029e-03,-2.711266301420063485e+01,1.317229916595993444e+01,1.950356793664083987e+00,7.130338331345670300e-02,4.909924679582203418e-04,8.946422199733206071e+01,8.958608900138642639e+01,6.400065867421900201e-01,-2.840335306759710077e-02,5.400065880481343950e-01,6.400068489369510338e-01,-2.840686190990258583e-02,5.400042801109420365e-01
1.074999999999992406e+00,-2.521503709999999843e-01,2.791722309999999929e-01,-1.618708325999999920e+00,-6.758922480000000288e-01,4.102081819999999768e-01,6.340676530000000088e-01,-2.521569587985363903e-01,2.791752339068248046e-01,-1.618712881607651477e+00,-6.758821065892014479e-01,4.102133745643615770e-01,6.340594077780558058e-01,-6.390245099999999900e-02,2.346907999999999980e-03,3.947581399999999796e-02,-1.825023249999999930e-01,8.891434999999999617e-03,1.766247119999999893e-01,-6.388873323200242038e-02,2.349484726825946425e-03,3.949100678580928780e-02,-1.824910720323233426e-01,8.870482160985839956e-03,1.766178641505726232e-01,-2.937817324312641531e-03,-2.711299021490722794e+01,1.317246049215729542e+01,1.949119714036299023e+00,7.125676628874347274e-02,4.909925485658119069e-04,8.903181599816889502e+01,8.913225300057092682e+01,6.399813725586643853e-01,-2.865079460161503236e-02,5.399813733183143061e-01,6.399816367713290211e-01,-2.865425521149673332e-02,5.399790598564142563e-01
1.079999999999991855e+00,-2.524699449999999734e-01,2.791839260000000267e-01,-1.618511634000000088e+00,-6.768038459999999867e-01,4.102533469999999904e-01,6.349497979999999542e-01,-2.524764693761186174e-01,2.791869340052854920e-01,-1.618516234623447403e+00,-6.767935554270400056e-01,4.102585476259451580e-01,6.349414095696793714e-01,-6.392739100000000008e-02,2.331045999999999813e-03,3.920095299999999672e-02,-1.821366150000000017e-01,9.174724999999999894e-03,1.762328539999999943e-01,-6.391272237494255437e-02,2.333539920106904655e-03,3.921654099718574482e-02,-1.821267906367211586e-01,9.153658441450994096e-03,1.762274439606552889e-01,-2.996440087327911783e-03,-2.711331238476335415e+01,1.317261791157826423e+01,1.947882599535700754e+00,7.121019179745946559e-02,4.909927968840800900e-04,9.140674499940359965e+01,9.149932900254498236e+01,6.399559395550780128e-01,-2.889819083403885949e-02,5.399559401595890318e-01,6.399562059447285733e-01,-2.890160104212467773e-02,5.399536211655878715e-01
1.084999999999991305e+00,-2.527896450000000073e-01,2.791955409999999915e-01,-1.618316316000000032e+00,-6.777136129999999925e-01,4.102999290000000077e-01,6.358299800000000168e-01,-2.527961010316331913e-01,2.791985544606236380e-01,-1.618320960257205288e+00,-6.777031794429542177e-01,4.103051362080618603e-01,6.358214552847826218e-01,-6.395264100000000451e-02,2.315214999999999808e-03,3.892601500000000131e-02,-1.817698480000000116e-01,9.457873000000000321e-03,1.758397529999999875e-01,-6.393708983120136025e-02,2.317621936811359567e-03,3.894198998435549619e-02,-1.817613935304809580e-01,9.436698246087532604e-03,1.758357211737954506e-01,-3.053939442769104673e-03,-2.711362937425698405e+01,1.317277182303378780e+01,1.946645551750883829e+00,7.116366830596010384e-02,4.909928874153531063e-04,8.926554800200392492e+01,8.938957400096114725e+01,6.399302877988451987e-01,-2.914554218156111334e-02,5.399302891206382293e-01,6.399305564957531445e-01,-2.914889922597244110e-02,5.399279641135116270e-01
1.089999999999990754e+00,-2.531094720000000020e-01,2.792070779999999974e-01,-1.618122373999999919e+00,-6.786215429999999937e-01,4.103479259999999740e-01,6.367081930000000334e-01,-2.531158556487161371e-01,2.792100954002770807e-01,-1.618127058912616878e+00,-6.786109730918558069e-01,4.103531396179059820e-01,6.366995384502399657e-01,-6.397819800000000001e-02,2.299414999999999966e-03,3.865100199999999681e-02,-1.814020349999999893e-01,9.740876000000000742e-03,1.754454199999999908e-01,-6.396183291794807491e-02,2.301728556119399943e-03,3.866736130087683465e-02,-1.813948923506417399e-01,9.719597962322457790e-03,1.754427095644927048e-01,-3.110825397817373883e-03,-2.711394323848202959e+01,1.317292301623775330e+01,1.945408702395637235e+00,7.111720945575863984e-02,4.909930134450530203e-04,9.015902100145467557e+01,9.031683600187534466e+01,6.399044175110982779e-01,-2.939284799065531098e-02,5.399044183099264149e-01,6.399046884643624367e-01,-2.939614958162823505e-02,5.399020887820488168e-01
1.094999999999990203e+00,-2.534294280000000121e-01,2.792185349999999899e-01,-1.617929806000000026e+00,-6.795276319999999926e-01,4.103973369999999732e-01,6.375844320000000343e-01,-2.534357350904892781e-01,2.792215569553517795e-01,-1.617934530971700591e+00,-6.795169308975164135e-01,4.104025571417961871e-01,6.375756526712964556e-01,-6.400406200000000045e-02,2.283644999999999946e-03,3.837592199999999981e-02,-1.810331880000000115e-01,1.002372999999999979e-02,1.750498689999999968e-01,-6.398694658525584666e-02,2.285862481104083271e-03,3.839265713507972189e-02,-1.810273022941369103e-01,1.000235303879088919e-02,1.750484260736288322e-01,-3.166556648801499563e-03,-2.711425135334435055e+01,1.317307017995325147e+01,1.944171885588179993e+00,7.107079571007632324e-02,4.909933574793728245e-04,9.189164999770582654e+01,9.210418200018466450e+01,6.398783285805040855e-01,-2.964010821898827377e-02,5.398783300472669300e-01,6.398786018905207040e-01,-2.964335192037683905e-02,5.398759952496737791e-01
1.099999999999989653e+00,-2.537495129999999821e-01,2.792299140000000235e-01,-1.617738614000000075e+00,-6.804318729999999649e-01,4.104481629999999770e-01,6.384586899999999954e-01,-2.537557411949029618e-01,2.792329392484420580e-01,-1.617743376811645595e+00,-6.804210474499189365e-01,4.104533880469767304e-01,6.384497916197792167e-01,-6.403023100000000689e-02,2.267906000000000089e-03,3.810077600000000286e-02,-1.806633149999999910e-01,1.030643099999999958e-02,1.746531090000000008e-01,-6.401242580968130591e-02,2.270019072379835055e-03,3.811787763689014619e-02,-1.806586352967414211e-01,1.028496015316229632e-02,1.746528815984965399e-01,-3.220894857693501478e-03,-2.711455642528654408e+01,1.317321406473356404e+01,1.942935258864113113e+00,7.102444394285925555e-02,4.909935664976199793e-04,8.753540900215739384e+01,8.763579600054072216e+01,6.398520213111950072e-01,-2.988732134931582074e-02,5.398520228139517263e-01,6.398522968093731667e-01,-2.989050604173565384e-02,5.398496835917471204e-01
1.104999999999989102e+00,-2.540697310000000209e-01,2.792412140000000154e-01,-1.617548798999999926e+00,-6.813342629999999955e-01,4.105004010000000148e-01,6.393309609999999754e-01,-2.540758757749873586e-01,2.792442424010188606e-01,-1.617553596779932601e+00,-6.813233174084819543e-01,4.105056315822255830e-01,6.393219490367728630e-01,-6.405670199999999315e-02,2.252198999999999868e-03,3.782557100000000228e-02,-1.802924300000000035e-01,1.058897599999999994e-02,1.742551529999999960e-01,-6.403826563325511201e-02,2.254201048420244324e-03,3.784303260836679311e-02,-1.802889065420212045e-01,1.056741536682807327e-02,1.742560919560006971e-01,-3.274159117568231636e-03,-2.711485670137922810e+01,1.317335479132893461e+01,1.941698843786656692e+00,7.097815459592718423e-02,4.909937455481969701e-04,8.827674799977103248e+01,8.837786499861977063e+01,6.398254952117949923e-01,-3.013448871657266326e-02,5.398254966071226457e-01,6.398257732565151290e-01,-3.013761173517391992e-02,5.398231538872008128e-01
1.109999999999988551e+00,-2.543900809999999901e-01,2.792524359999999928e-01,-1.617360359000000081e+00,-6.822347960000000322e-01,4.105540520000000027e-01,6.402012390000000330e-01,-2.543961406267458703e-01,2.792554665484018317e-01,-1.617365191204869435e+00,-6.822237354980873469e-01,4.105592869764349562e-01,6.401921187350131381e-01,-6.408347500000000085e-02,2.236522999999999810e-03,3.755030899999999700e-02,-1.799205409999999894e-01,1.087136099999999952e-02,1.738560120000000042e-01,-6.406446368581138195e-02,2.238411213309126485e-03,3.756812190606586416e-02,-1.799181277282685398e-01,1.084971467590426127e-02,1.738580704837210111e-01,-3.326984016885248252e-03,-2.711515090273869788e+01,1.317349129290101928e+01,1.940462479502297777e+00,7.093190425404038990e-02,4.909941455039229519e-04,9.072702000048593618e+01,9.083012499831966124e+01,6.397987509827386399e-01,-3.038160831592351049e-02,5.397987522793324944e-01,6.397990312694226134e-01,-3.038466878552287948e-02,5.397964062046377576e-01
1.114999999999988001e+00,-2.547105660000000271e-01,2.792635800000000112e-01,-1.617173296000000038e+00,-6.831334669999999942e-01,4.106091150000000245e-01,6.410695189999999766e-01,-2.547165375265333376e-01,2.792666118323192670e-01,-1.617178160391539388e+00,-6.831222965087778709e-01,4.106143534348550284e-01,6.410602945929579910e-01,-6.411054800000000331e-02,2.220877999999999915e-03,3.727499599999999774e-02,-1.795476609999999973e-01,1.115358099999999922e-02,1.734556969999999920e-01,-6.409101499798207369e-02,2.222649833834814716e-03,3.729315336574905854e-02,-1.795463127725467067e-01,1.113185287164838305e-02,1.734588301942009414e-01,-3.378644577183287367e-03,-2.711544105412571426e+01,1.317362474087984836e+01,1.939226395686121318e+00,7.088571747931753098e-02,4.909943663997094233e-04,9.106431500185863115e+01,9.116885299954446964e+01,6.397717883177361786e-01,-3.062868065140227428e-02,5.397717891474226315e-01,6.397720708866829753e-01,-3.063167697135296685e-02,5.397694406086495089e-01
1.119999999999987450e+00,-2.550311869999999925e-01,2.792746449999999880e-01,-1.616987608999999937e+00,-6.840302710000000230e-01,4.106655880000000258e-01,6.419357949999999757e-01,-2.550370682262757538e-01,2.792776783884549641e-01,-1.616992504613856241e+00,-6.840189952893052094e-01,4.106708301428215191e-01,6.419264705590590481e-01,-6.413791900000000157e-02,2.205265999999999997e-03,3.699963600000000241e-02,-1.791737989999999947e-01,1.143563300000000060e-02,1.730542210000000081e-01,-6.411791473995354096e-02,2.206914717193979476e-03,3.701813215283251274e-02,-1.791734719645493301e-01,1.141382678908966011e-02,1.730583857416796434e-01,-3.429045753323922696e-03,-2.711572786322117778e+01,1.317375520915624421e+01,1.937990647433879055e+00,7.083959938457325134e-02,4.909948674120661336e-04,8.714017300007981248e+01,8.723954599918215536e+01,6.397446072353549784e-01,-3.087570507919425167e-02,5.397446084745626260e-01,6.397448921472148609e-01,-3.087863606114196746e-02,5.397422571724849183e-01
1.124999999999986899e+00,-2.553519450000000246e-01,2.792856320000000059e-01,-1.616803299000000083e+00,-6.849252030000000380e-01,4.107234710000000066e-01,6.428000600000000064e-01,-2.553577344693100937e-01,2.792886663565648520e-01,-1.616808224136018435e+00,-6.849138267618621878e-01,4.107287162658391222e-01,6.427906406480013990e-01,-6.416558599999999668e-02,2.189686000000000150e-03,3.672423300000000196e-02,-1.787989680000000026e-01,1.171751300000000058e-02,1.726515939999999916e-01,-6.414516326844348082e-02,2.191208682871020191e-03,3.674305806199542473e-02,-1.787996229216762822e-01,1.169563192852063858e-02,1.726567494300694783e-01,-3.479892674559836863e-03,-2.711600840867021134e+01,1.317388135761243717e+01,1.936754916422631201e+00,7.079351662885158269e-02,4.909949877272855095e-04,8.972033600002760068e+01,8.991285800220794044e+01,6.397172078505617421e-01,-3.112268085800226278e-02,5.397172095001224745e-01,6.397174950877229094e-01,-3.112554582374058021e-02,5.397148559598808903e-01
1.129999999999986349e+00,-2.556728429999999830e-01,2.792965419999999810e-01,-1.616620366999999892e+00,-6.858182590000000411e-01,4.107827629999999952e-01,6.436623089999999880e-01,-2.556785379779986100e-01,2.792995758829918129e-01,-1.616625319199344490e+00,-6.858067859133932798e-01,4.107880109499522647e-01,6.436527989434301933e-01,-6.419354700000000358e-02,2.174137999999999071e-03,3.644879199999998681e-02,-1.784231769999999606e-01,1.199921700000001167e-02,1.722478289999999634e-01,-6.417275335422940874e-02,2.175532046519462748e-03,3.646793885570803750e-02,-1.784247754817354648e-01,1.197726480360531906e-02,1.722539360436710631e-01,-3.528863219901756665e-03,-2.711628502105944705e+01,1.317400450050886462e+01,1.935519604033078878e+00,7.074750644741853445e-02,4.909954407539393519e-04,8.628115700048510917e+01,8.638064499973552302e+01,6.396895901609862545e-01,-3.136960863072202343e-02,5.396895912553466568e-01,6.396898797461518793e-01,-3.137240602079930524e-02,5.396872370307896905e-01
1.134999999999985798e+00,-2.559938809999999787e-01,2.793073739999999971e-01,-1.616438811000000086e+00,-6.867094339999999519e-01,4.108434630000000198e-01,6.445225359999999792e-01,-2.559994804461823148e-01,2.793104071153873491e-01,-1.616443790021869775e+00,-6.866978677890840377e-01,4.108487133199093533e-01,6.445129395972493125e-01,-6.422180199999999450e-02,2.158623000000000139e-03,3.617331599999999703e-02,-1.780464380000000013e-01,1.228074099999999953e-02,1.718429370000000012e-01,-6.420068030971841366e-02,2.159885034013431238e-03,3.619277711960700722e-02,-1.780489424977341195e-01,1.225872064063573096e-02,1.718499584761488397e-01,-3.576705820726333585e-03,-2.711655696387934711e+01,1.317412401958781132e+01,1.934284574404839585e+00,7.070155286987264698e-02,4.909958908430827164e-04,8.925669400196056813e+01,8.936560700021800585e+01,6.396617543718636778e-01,-3.161648709670224905e-02,5.396617555520983878e-01,6.396620461612889663e-01,-3.161921640158051744e-02,5.396594004455673721e-01
1.139999999999985247e+00,-2.563150619999999824e-01,2.793181279999999989e-01,-1.616258634000000027e+00,-6.875987220000000510e-01,4.109055699999999978e-01,6.453807360000000104e-01,-2.563205635522314285e-01,2.793211602102886881e-01,-1.616263636801216874e+00,-6.875870675009853050e-01,4.109108224825500644e-01,6.453710568292119198e-01,-6.425034699999999932e-02,2.143139999999999108e-03,3.589781099999998781e-02,-1.776687619999999801e-01,1.256208200000001260e-02,1.714369299999999596e-01,-6.422894210313129237e-02,2.144270456829832413e-03,3.591757793377984426e-02,-1.776721376849035583e-01,1.253999665406353714e-02,1.714448307440525898e-01,-3.624281903601866972e-03,-2.711682345509642644e+01,1.317423988187699635e+01,1.933049795870764864e+00,7.065565442087438919e-02,4.909963480624051236e-04,8.790075400247587822e+01,8.800217099997098558e+01,6.396337000692677854e-01,-3.186331668202110889e-02,5.396337013610803535e-01,6.396339943730217081e-01,-3.186597671180507740e-02,5.396313462581225906e-01
1.144999999999984697e+00,-2.566363850000000224e-01,2.793288050000000133e-01,-1.616079832999999910e+00,-6.884861199999999792e-01,4.109690830000000128e-01,6.462369040000000009e-01,-2.566417889569547195e-01,2.793318353232382423e-01,-1.616084859709920440e+00,-6.884743802213605379e-01,4.109743375271472376e-01,6.462271449232109832e-01,-6.427918200000000415e-02,2.127691000000000131e-03,3.562227899999999975e-02,-1.772901590000000027e-01,1.284323599999999919e-02,1.710298189999999996e-01,-6.425753423532966357e-02,2.128686108923080050e-03,3.564234627336262951e-02,-1.772943719685987907e-01,1.282108884644410016e-02,1.710385648811887094e-01,-3.670713155691673890e-03,-2.711708657524257760e+01,1.317435273687381603e+01,1.931815447963688648e+00,7.060982564523599070e-02,4.909967966465426242e-04,9.269689699794980697e+01,9.286144400175544433e+01,6.396054279479150839e-01,-3.211009568103951467e-02,5.396054294579224475e-01,6.396057244215000992e-01,-3.211268669173823753e-02,5.396030745251856331e-01
1.149999999999984146e+00,-2.569578539999999856e-01,2.793394049999999851e-01,-1.615902410999999983e+00,-6.893716220000000172e-01,4.110340020000000094e-01,6.470910330000000377e-01,-2.569631583063378688e-01,2.793424326061357821e-01,-1.615907458895453841e+00,-6.893598011846752138e-01,4.110392575219681821e-01,6.470811982276651886e-01,-6.430830499999999617e-02,2.112274999999998962e-03,3.534672699999998752e-02,-1.769106399999999801e-01,1.312419900000001173e-02,1.706216159999999760e-01,-6.428645476474947884e-02,2.113132246868412202e-03,3.536708717455099710e-02,-1.769156587955827420e-01,1.310199288220057628e-02,1.706311743699285843e-01,-3.716842250389928992e-03,-2.711734525062701096e+01,1.317446225459390874e+01,1.930581443238333250e+00,7.056405634532039728e-02,4.909971827148006075e-04,8.764919499662937596e+01,8.776507899892749265e+01,6.395769375602322615e-01,-3.235682509934534323e-02,5.395769388948545853e-01,6.395772363464197197e-01,-3.235934607815307840e-02,5.395745853074540577e-01
1.154999999999983595e+00,-2.572794689999999829e-01,2.793499280000000251e-01,-1.615726366000000080e+00,-6.902552250000000278e-01,4.111003249999999887e-01,6.479431180000000401e-01,-2.572846732217471954e-01,2.793529522121394604e-01,-1.615731434487375662e+00,-6.902433256945891271e-01,4.111055815179506800e-01,6.479332111598030686e-01,-6.433771300000000470e-02,2.096892999999999847e-03,3.507115699999999864e-02,-1.765302169999999893e-01,1.340496799999999974e-02,1.702123329999999934e-01,-6.431569677924164896e-02,2.097609118690087118e-03,3.509180325081941165e-02,-1.765360122671463805e-01,1.338270587477486534e-02,1.702226731589480957e-01,-3.761223547313896631e-03,-2.711759929765788968e+01,1.317456811815890561e+01,1.929347829966395533e+00,7.051835381205104336e-02,4.909975642653390589e-04,9.093870399738079868e+01,9.110966099979123101e+01,6.395482292069097907e-01,-3.260350384191237905e-02,5.395482305231130704e-01,6.395485301868681915e-01,-3.260595459815852915e-02,5.395458786626480263e-01
